timestamp,instance,plan,status,seconds,accepted_sales,profit,error
2026-05-12 15:05:19,data/exp_instances/S10/S10_inst_29.txt,data/exp_instances/S10/plan/S10_inst_29_optimal_plan.txt,ok,0.471,1879333,1562137,
2026-05-12 15:05:19,data/exp_instances/S10/S10_inst_30.txt,data/exp_instances/S10/plan/S10_inst_30_optimal_plan.txt,ok,0.467,1570683,1553435,
2026-05-12 15:05:24,data/exp_instances/S11/S11_inst_01.txt,data/exp_instances/S11/plan/S11_inst_01_optimal_plan.txt,ok,5.179,1901020,1868896,
2026-05-12 15:05:29,data/exp_instances/S11/S11_inst_02.txt,data/exp_instances/S11/plan/S11_inst_02_optimal_plan.txt,ok,4.923,1744443,1744443,
2026-05-12 15:05:35,data/exp_instances/S11/S11_inst_03.txt,data/exp_instances/S11/plan/S11_inst_03_optimal_plan.txt,ok,5.530,1776266,1776266,
2026-05-12 15:05:40,data/exp_instances/S11/S11_inst_04.txt,data/exp_instances/S11/plan/S11_inst_04_optimal_plan.txt,ok,5.239,1793986,1773858,
2026-05-12 15:05:46,data/exp_instances/S11/S11_inst_05.txt,data/exp_instances/S11/plan/S11_inst_05_optimal_plan.txt,ok,5.832,1854543,1854543,
2026-05-12 15:05:51,data/exp_instances/S11/S11_inst_06.txt,data/exp_instances/S11/plan/S11_inst_06_optimal_plan.txt,ok,4.970,1860134,1860134,
2026-05-12 15:05:56,data/exp_instances/S11/S11_inst_07.txt,data/exp_instances/S11/plan/S11_inst_07_optimal_plan.txt,ok,4.958,1887038,1887038,
2026-05-12 15:06:01,data/exp_instances/S11/S11_inst_08.txt,data/exp_instances/S11/plan/S11_inst_08_optimal_plan.txt,ok,5.307,1643099,1643099,
2026-05-12 15:06:07,data/exp_instances/S11/S11_inst_09.txt,data/exp_instances/S11/plan/S11_inst_09_optimal_plan.txt,ok,5.468,2176999,2176999,
2026-05-12 15:06:12,data/exp_instances/S11/S11_inst_10.txt,data/exp_instances/S11/plan/S11_inst_10_optimal_plan.txt,ok,5.566,2085651,2085651,
2026-05-12 15:06:17,data/exp_instances/S11/S11_inst_11.txt,data/exp_instances/S11/plan/S11_inst_11_optimal_plan.txt,ok,5.164,1818861,1818861,
2026-05-12 15:06:23,data/exp_instances/S11/S11_inst_12.txt,data/exp_instances/S11/plan/S11_inst_12_optimal_plan.txt,ok,5.178,1812107,1805945,
2026-05-12 15:06:28,data/exp_instances/S11/S11_inst_13.txt,data/exp_instances/S11/plan/S11_inst_13_optimal_plan.txt,ok,5.465,1989632,1989632,
2026-05-12 15:06:32,data/exp_instances/S11/S11_inst_14.txt,data/exp_instances/S11/plan/S11_inst_14_optimal_plan.txt,ok,4.461,2024487,2024487,
2026-05-12 15:06:38,data/exp_instances/S11/S11_inst_15.txt,data/exp_instances/S11/plan/S11_inst_15_optimal_plan.txt,ok,5.454,1877060,1865216,
2026-05-12 15:06:43,data/exp_instances/S11/S11_inst_16.txt,data/exp_instances/S11/plan/S11_inst_16_optimal_plan.txt,ok,5.524,2013747,2013747,
2026-05-12 15:06:48,data/exp_instances/S11/S11_inst_17.txt,data/exp_instances/S11/plan/S11_inst_17_optimal_plan.txt,ok,5.015,1783499,1783499,
2026-05-12 15:06:54,data/exp_instances/S11/S11_inst_18.txt,data/exp_instances/S11/plan/S11_inst_18_optimal_plan.txt,ok,5.205,1674394,1674394,
2026-05-12 15:06:59,data/exp_instances/S11/S11_inst_19.txt,data/exp_instances/S11/plan/S11_inst_19_optimal_plan.txt,ok,5.270,2135961,2135961,
2026-05-12 15:07:04,data/exp_instances/S11/S11_inst_20.txt,data/exp_instances/S11/plan/S11_inst_20_optimal_plan.txt,ok,5.243,1899826,1834732,
2026-05-12 15:07:09,data/exp_instances/S11/S11_inst_21.txt,data/exp_instances/S11/plan/S11_inst_21_optimal_plan.txt,ok,5.280,1959764,1959764,
2026-05-12 15:07:15,data/exp_instances/S11/S11_inst_22.txt,data/exp_instances/S11/plan/S11_inst_22_optimal_plan.txt,ok,5.520,1818604,1818604,
2026-05-12 15:07:20,data/exp_instances/S11/S11_inst_23.txt,data/exp_instances/S11/plan/S11_inst_23_optimal_plan.txt,ok,4.889,1947876,1932888,
2026-05-12 15:07:25,data/exp_instances/S11/S11_inst_24.txt,data/exp_instances/S11/plan/S11_inst_24_optimal_plan.txt,ok,4.880,1758533,1758533,
2026-05-12 15:07:30,data/exp_instances/S11/S11_inst_25.txt,data/exp_instances/S11/plan/S11_inst_25_optimal_plan.txt,ok,5.317,1927827,1927827,
2026-05-12 15:07:36,data/exp_instances/S11/S11_inst_26.txt,data/exp_instances/S11/plan/S11_inst_26_optimal_plan.txt,ok,5.518,2008750,2008750,
2026-05-12 15:07:41,data/exp_instances/S11/S11_inst_27.txt,data/exp_instances/S11/plan/S11_inst_27_optimal_plan.txt,ok,5.476,1704023,1704023,
2026-05-12 15:07:46,data/exp_instances/S11/S11_inst_28.txt,data/exp_instances/S11/plan/S11_inst_28_optimal_plan.txt,ok,5.381,1894397,1894397,
2026-05-12 15:07:52,data/exp_instances/S11/S11_inst_29.txt,data/exp_instances/S11/plan/S11_inst_29_optimal_plan.txt,ok,5.432,1795822,1795822,
2026-05-12 15:07:57,data/exp_instances/S11/S11_inst_30.txt,data/exp_instances/S11/plan/S11_inst_30_optimal_plan.txt,ok,5.029,2201391,2201391,
2026-05-12 15:08:03,data/exp_instances/S12/S12_inst_01.txt,data/exp_instances/S12/plan/S12_inst_01_optimal_plan.txt,ok,6.577,254031,-3103563,
2026-05-12 15:08:10,data/exp_instances/S12/S12_inst_02.txt,data/exp_instances/S12/plan/S12_inst_02_optimal_plan.txt,ok,6.732,287485,-2873641,
2026-05-12 15:08:17,data/exp_instances/S12/S12_inst_03.txt,data/exp_instances/S12/plan/S12_inst_03_optimal_plan.txt,ok,7.277,304511,-3019615,
2026-05-12 15:08:24,data/exp_instances/S12/S12_inst_04.txt,data/exp_instances/S12/plan/S12_inst_04_optimal_plan.txt,ok,6.625,75402,-3299890,
2026-05-12 15:08:31,data/exp_instances/S12/S12_inst_05.txt,data/exp_instances/S12/plan/S12_inst_05_optimal_plan.txt,ok,6.923,292020,-3069096,
2026-05-12 15:08:37,data/exp_instances/S12/S12_inst_06.txt,data/exp_instances/S12/plan/S12_inst_06_optimal_plan.txt,ok,5.761,182034,-3761072,
2026-05-12 15:08:44,data/exp_instances/S12/S12_inst_07.txt,data/exp_instances/S12/plan/S12_inst_07_optimal_plan.txt,ok,6.754,447545,-2478421,
2026-05-12 15:08:50,data/exp_instances/S12/S12_inst_08.txt,data/exp_instances/S12/plan/S12_inst_08_optimal_plan.txt,ok,6.605,472937,-2505725,
2026-05-12 15:08:58,data/exp_instances/S12/S12_inst_09.txt,data/exp_instances/S12/plan/S12_inst_09_optimal_plan.txt,ok,8.016,545282,-2498244,
2026-05-12 15:09:05,data/exp_instances/S12/S12_inst_10.txt,data/exp_instances/S12/plan/S12_inst_10_optimal_plan.txt,ok,6.771,316293,-3545469,
2026-05-12 15:09:12,data/exp_instances/S12/S12_inst_11.txt,data/exp_instances/S12/plan/S12_inst_11_optimal_plan.txt,ok,7.237,241832,-2980456,
2026-05-12 15:09:18,data/exp_instances/S12/S12_inst_12.txt,data/exp_instances/S12/plan/S12_inst_12_optimal_plan.txt,ok,5.731,347014,-2413750,
2026-05-12 15:09:25,data/exp_instances/S12/S12_inst_13.txt,data/exp_instances/S12/plan/S12_inst_13_optimal_plan.txt,ok,6.761,362266,-2537116,
2026-05-12 15:09:32,data/exp_instances/S12/S12_inst_14.txt,data/exp_instances/S12/plan/S12_inst_14_optimal_plan.txt,ok,7.238,294892,-3056212,
2026-05-12 15:09:38,data/exp_instances/S12/S12_inst_15.txt,data/exp_instances/S12/plan/S12_inst_15_optimal_plan.txt,ok,6.399,213336,-3240742,
2026-05-12 15:09:45,data/exp_instances/S12/S12_inst_16.txt,data/exp_instances/S12/plan/S12_inst_16_optimal_plan.txt,ok,6.553,253669,-3437939,
2026-05-12 15:09:52,data/exp_instances/S12/S12_inst_17.txt,data/exp_instances/S12/plan/S12_inst_17_optimal_plan.txt,ok,7.109,231412,-2858202,
2026-05-12 15:09:59,data/exp_instances/S12/S12_inst_18.txt,data/exp_instances/S12/plan/S12_inst_18_optimal_plan.txt,ok,6.866,219716,-2605298,
2026-05-12 15:10:06,data/exp_instances/S12/S12_inst_19.txt,data/exp_instances/S12/plan/S12_inst_19_optimal_plan.txt,ok,7.076,257895,-2953975,
2026-05-12 15:10:12,data/exp_instances/S12/S12_inst_20.txt,data/exp_instances/S12/plan/S12_inst_20_optimal_plan.txt,ok,6.268,409190,-2791556,
2026-05-12 15:10:19,data/exp_instances/S12/S12_inst_21.txt,data/exp_instances/S12/plan/S12_inst_21_optimal_plan.txt,ok,7.067,343535,-2396915,
2026-05-12 15:10:29,data/exp_instances/S12/S12_inst_22.txt,data/exp_instances/S12/plan/S12_inst_22_optimal_plan.txt,ok,9.297,344432,-3268682,
2026-05-12 15:14:15,data/exp_instances/S12/S12_inst_23.txt,data/exp_instances/S12/plan/S12_inst_23_optimal_plan.txt,ok,7.107,293589,-3100879,
2026-05-12 15:14:36,data/exp_instances/S12/S12_inst_24.txt,data/exp_instances/S12/plan/S12_inst_24_optimal_plan.txt,ok,7.796,279095,-2066751,
2026-05-12 15:14:44,data/exp_instances/S12/S12_inst_25.txt,data/exp_instances/S12/plan/S12_inst_25_optimal_plan.txt,ok,7.686,351441,-3459513,
2026-05-12 15:14:57,data/exp_instances/S12/S12_inst_26.txt,data/exp_instances/S12/plan/S12_inst_26_optimal_plan.txt,ok,7.363,393990,-2891986,
2026-05-12 15:15:04,data/exp_instances/S12/S12_inst_27.txt,data/exp_instances/S12/plan/S12_inst_27_optimal_plan.txt,ok,7.373,157813,-2921605,
2026-05-12 15:15:10,data/exp_instances/S12/S12_inst_28.txt,data/exp_instances/S12/plan/S12_inst_28_optimal_plan.txt,ok,6.128,255900,-2827262,
2026-05-12 15:19:21,data/exp_instances/S12/S12_inst_29.txt,data/exp_instances/S12/plan/S12_inst_29_optimal_plan.txt,ok,5.810,338090,-2093816,
2026-05-12 15:19:30,data/exp_instances/S12/S12_inst_30.txt,data/exp_instances/S12/plan/S12_inst_30_optimal_plan.txt,ok,8.818,371849,-2814337,
2026-05-12 15:19:37,data/exp_instances/S13/S13_inst_01.txt,data/exp_instances/S13/plan/S13_inst_01_optimal_plan.txt,ok,6.754,1276095,-668899,
2026-05-12 15:19:44,data/exp_instances/S13/S13_inst_02.txt,data/exp_instances/S13/plan/S13_inst_02_optimal_plan.txt,ok,6.741,1410399,527707,
2026-05-12 15:20:45,data/exp_instances/S13/S13_inst_03.txt,data/exp_instances/S13/plan/S13_inst_03_optimal_plan.txt,ok,7.330,1077506,-50756,
2026-05-12 15:20:52,data/exp_instances/S13/S13_inst_04.txt,data/exp_instances/S13/plan/S13_inst_04_optimal_plan.txt,ok,6.795,763960,-1859256,
2026-05-12 15:21:48,data/exp_instances/S13/S13_inst_05.txt,data/exp_instances/S13/plan/S13_inst_05_optimal_plan.txt,ok,7.775,1405718,435280,
2026-05-12 15:21:55,data/exp_instances/S13/S13_inst_06.txt,data/exp_instances/S13/plan/S13_inst_06_optimal_plan.txt,ok,6.895,1684430,755894,
2026-05-12 15:22:11,data/exp_instances/S13/S13_inst_07.txt,data/exp_instances/S13/plan/S13_inst_07_optimal_plan.txt,ok,7.584,1149165,-261895,
2026-05-12 15:22:34,data/exp_instances/S13/S13_inst_08.txt,data/exp_instances/S13/plan/S13_inst_08_optimal_plan.txt,ok,7.398,911541,-930327,
2026-05-12 15:23:03,data/exp_instances/S13/S13_inst_09.txt,data/exp_instances/S13/plan/S13_inst_09_optimal_plan.txt,ok,7.226,877978,-1108110,
2026-05-12 15:23:11,data/exp_instances/S13/S13_inst_10.txt,data/exp_instances/S13/plan/S13_inst_10_optimal_plan.txt,ok,7.630,1196081,-59971,
2026-05-12 15:24:12,data/exp_instances/S13/S13_inst_11.txt,data/exp_instances/S13/plan/S13_inst_11_optimal_plan.txt,ok,6.865,1204180,36618,
2026-05-12 15:24:34,data/exp_instances/S13/S13_inst_12.txt,data/exp_instances/S13/plan/S13_inst_12_optimal_plan.txt,ok,8.206,787835,-1599885,
2026-05-12 15:24:42,data/exp_instances/S13/S13_inst_13.txt,data/exp_instances/S13/plan/S13_inst_13_optimal_plan.txt,ok,7.836,1648328,1027636,
2026-05-12 15:25:18,data/exp_instances/S13/S13_inst_14.txt,data/exp_instances/S13/plan/S13_inst_14_optimal_plan.txt,ok,9.434,1135020,-326494,
2026-05-12 15:25:28,data/exp_instances/S13/S13_inst_15.txt,data/exp_instances/S13/plan/S13_inst_15_optimal_plan.txt,ok,8.761,1016481,-574513,
2026-05-12 15:25:36,data/exp_instances/S13/S13_inst_16.txt,data/exp_instances/S13/plan/S13_inst_16_optimal_plan.txt,ok,7.423,1298433,227365,
2026-05-12 15:25:44,data/exp_instances/S13/S13_inst_17.txt,data/exp_instances/S13/plan/S13_inst_17_optimal_plan.txt,ok,7.797,1169727,108613,
2026-05-12 15:25:51,data/exp_instances/S13/S13_inst_18.txt,data/exp_instances/S13/plan/S13_inst_18_optimal_plan.txt,ok,7.401,1357848,606434,
2026-05-12 15:25:59,data/exp_instances/S13/S13_inst_19.txt,data/exp_instances/S13/plan/S13_inst_19_optimal_plan.txt,ok,7.616,1318868,231820,
2026-05-12 15:26:06,data/exp_instances/S13/S13_inst_20.txt,data/exp_instances/S13/plan/S13_inst_20_optimal_plan.txt,ok,7.353,950596,-969558,
2026-05-12 15:26:13,data/exp_instances/S13/S13_inst_21.txt,data/exp_instances/S13/plan/S13_inst_21_optimal_plan.txt,ok,6.606,937678,-1691946,
2026-05-12 15:26:21,data/exp_instances/S13/S13_inst_22.txt,data/exp_instances/S13/plan/S13_inst_22_optimal_plan.txt,ok,8.346,1249102,622444,
2026-05-12 15:26:28,data/exp_instances/S13/S13_inst_23.txt,data/exp_instances/S13/plan/S13_inst_23_optimal_plan.txt,ok,7.223,1328572,-76528,
2026-05-12 15:26:35,data/exp_instances/S13/S13_inst_24.txt,data/exp_instances/S13/plan/S13_inst_24_optimal_plan.txt,ok,7.233,954910,-674086,
2026-05-12 15:26:43,data/exp_instances/S13/S13_inst_25.txt,data/exp_instances/S13/plan/S13_inst_25_optimal_plan.txt,ok,7.037,1286015,407395,
2026-05-12 15:26:48,data/exp_instances/S13/S13_inst_26.txt,data/exp_instances/S13/plan/S13_inst_26_optimal_plan.txt,ok,4.978,324885,-2000641,
2026-05-12 15:26:56,data/exp_instances/S13/S13_inst_27.txt,data/exp_instances/S13/plan/S13_inst_27_optimal_plan.txt,ok,8.239,1165234,-79440,
2026-05-12 15:27:03,data/exp_instances/S13/S13_inst_28.txt,data/exp_instances/S13/plan/S13_inst_28_optimal_plan.txt,ok,7.302,1454774,471078,
2026-05-12 15:27:11,data/exp_instances/S13/S13_inst_29.txt,data/exp_instances/S13/plan/S13_inst_29_optimal_plan.txt,ok,8.387,1181040,186848,
2026-05-12 15:27:18,data/exp_instances/S13/S13_inst_30.txt,data/exp_instances/S13/plan/S13_inst_30_optimal_plan.txt,ok,6.501,805610,-547632,
2026-05-12 15:27:25,data/exp_instances/S14/S14_inst_01.txt,data/exp_instances/S14/plan/S14_inst_01_optimal_plan.txt,ok,7.181,1813782,1813782,
2026-05-12 15:27:33,data/exp_instances/S14/S14_inst_02.txt,data/exp_instances/S14/plan/S14_inst_02_optimal_plan.txt,ok,7.995,2081778,2057922,
2026-05-12 15:27:41,data/exp_instances/S14/S14_inst_03.txt,data/exp_instances/S14/plan/S14_inst_03_optimal_plan.txt,ok,7.985,1892682,1892682,
2026-05-12 15:27:48,data/exp_instances/S14/S14_inst_04.txt,data/exp_instances/S14/plan/S14_inst_04_optimal_plan.txt,ok,7.347,2013898,2013898,
2026-05-12 15:27:56,data/exp_instances/S14/S14_inst_05.txt,data/exp_instances/S14/plan/S14_inst_05_optimal_plan.txt,ok,8.006,1710899,1710899,
2026-05-12 15:28:04,data/exp_instances/S14/S14_inst_06.txt,data/exp_instances/S14/plan/S14_inst_06_optimal_plan.txt,ok,7.763,1924969,1924969,
2026-05-12 15:28:11,data/exp_instances/S14/S14_inst_07.txt,data/exp_instances/S14/plan/S14_inst_07_optimal_plan.txt,ok,7.123,1638260,1557232,
2026-05-12 15:28:17,data/exp_instances/S14/S14_inst_08.txt,data/exp_instances/S14/plan/S14_inst_08_optimal_plan.txt,ok,6.008,1842766,1828862,
2026-05-12 15:28:25,data/exp_instances/S14/S14_inst_09.txt,data/exp_instances/S14/plan/S14_inst_09_optimal_plan.txt,ok,7.253,1626327,1621195,
2026-05-12 15:28:32,data/exp_instances/S14/S14_inst_10.txt,data/exp_instances/S14/plan/S14_inst_10_optimal_plan.txt,ok,7.082,1982503,1982503,
2026-05-12 15:28:39,data/exp_instances/S14/S14_inst_11.txt,data/exp_instances/S14/plan/S14_inst_11_optimal_plan.txt,ok,6.861,1817814,1817814,
2026-05-12 15:28:45,data/exp_instances/S14/S14_inst_12.txt,data/exp_instances/S14/plan/S14_inst_12_optimal_plan.txt,ok,6.684,1785791,1785791,
2026-05-12 15:28:53,data/exp_instances/S14/S14_inst_13.txt,data/exp_instances/S14/plan/S14_inst_13_optimal_plan.txt,ok,7.993,1928165,1928165,
2026-05-12 15:29:00,data/exp_instances/S14/S14_inst_14.txt,data/exp_instances/S14/plan/S14_inst_14_optimal_plan.txt,ok,7.049,1807274,1785182,
2026-05-12 15:29:07,data/exp_instances/S14/S14_inst_15.txt,data/exp_instances/S14/plan/S14_inst_15_optimal_plan.txt,ok,7.202,1555695,1555695,
2026-05-12 15:29:14,data/exp_instances/S14/S14_inst_16.txt,data/exp_instances/S14/plan/S14_inst_16_optimal_plan.txt,ok,6.977,1584357,1584357,
2026-05-12 15:29:19,data/exp_instances/S14/S14_inst_17.txt,data/exp_instances/S14/plan/S14_inst_17_optimal_plan.txt,ok,4.872,1368172,172436,
2026-05-12 15:29:26,data/exp_instances/S14/S14_inst_18.txt,data/exp_instances/S14/plan/S14_inst_18_optimal_plan.txt,ok,6.565,1795388,1795388,
