n_S,n_C,n_L,n_K,n_D,B
100,1000,10,10000,100,1000000
==========
Car ID,Level,Initial station
185,2,24
186,2,79
187,2,72
188,2,29
189,2,68
190,2,85
191,2,20
192,2,52
193,2,9
194,2,86
195,2,45
196,2,63
197,2,34
198,2,3
199,2,30
200,2,29
201,3,44
202,3,33
203,3,52
204,3,21
205,3,48
206,3,87
207,3,56
208,3,23
209,3,97
210,3,81
211,3,66
212,3,82
213,3,35
214,3,45
215,3,99
216,3,19
217,3,8
218,3,51
219,3,73
220,3,92
221,3,5
222,3,88
223,3,19
224,3,61
225,3,36
226,3,97
227,3,90
228,3,68
229,3,67
230,3,94
231,3,68
232,3,44
233,3,20
234,3,86
235,3,71
236,3,44
237,3,84
238,3,19
239,3,88
240,3,8
241,3,64
242,3,82
243,3,63
244,3,67
245,3,28
246,3,66
247,3,7
248,3,94
249,3,32
250,3,30
251,3,56
252,3,14
253,3,81
254,3,58
255,3,7
256,3,100
257,3,23
258,3,18
259,3,85
260,3,29
261,3,75
262,3,12
263,3,100
264,3,9
265,3,61
266,3,100
267,3,94
268,3,29
269,3,10
270,3,34
271,3,23
272,3,56
273,3,2
274,3,79
275,3,61
276,3,97
277,3,58
278,3,77
279,3,4
280,3,94
281,3,31
282,3,73
283,3,1
284,3,46
285,3,69
286,3,42
287,3,27
288,3,71
289,3,39
290,3,84
291,3,13
292,3,36
293,3,7
294,3,28
295,3,54
296,3,92
297,3,88
298,3,27
299,3,89
300,3,12
301,4,3
302,4,29
303,4,95
304,4,53
305,4,33
306,4,65
307,4,43
308,4,10
309,4,34
310,4,37
311,4,8
312,4,25
313,4,45
314,4,93
315,4,29
316,4,61
317,4,72
318,4,58
319,4,39
320,4,55
321,4,72
322,4,94
323,4,78
324,4,64
325,4,76
326,4,57
327,4,24
328,4,17
329,4,88
330,4,36
331,4,83
332,4,49
333,4,20
334,4,42
335,4,91
336,4,67
337,4,8
338,4,1
339,4,15
340,4,26
341,4,23
342,4,79
343,4,89
344,4,42
345,4,47
346,4,5
347,4,64
348,4,64
349,4,20
350,4,96
351,4,67
352,4,2
353,4,2
354,4,49
355,4,95
356,4,87
357,4,66
358,4,68
359,4,35
360,4,81
361,4,40
362,4,48
363,4,69
364,4,22
365,4,15
366,4,29
367,4,60
368,4,35
369,4,8
370,4,35
371,4,12
372,4,25
373,4,43
374,4,49
375,4,38
376,4,42
377,4,23
378,4,72
379,4,68
380,4,75
381,4,66
382,4,64
383,4,63
384,4,22
385,4,18
386,4,47
387,4,67
388,4,82
389,4,77
390,4,45
391,4,93
392,4,63
393,4,43
394,4,2
395,4,48
396,4,60
397,4,94
398,4,31
399,4,64
400,4,27
401,5,36
402,5,92
403,5,70
404,5,100
405,5,43
406,5,33
407,5,20
408,5,86
409,5,66
410,5,36
411,5,80
412,5,51
413,5,12
414,5,20
415,5,38
416,5,43
417,5,82
418,5,59
419,5,79
420,5,24
421,5,87
422,5,48
423,5,51
424,5,74
425,5,89
426,5,69
427,5,7
428,5,40
429,5,20
430,5,72
431,5,15
432,5,42
433,5,78
434,5,37
435,5,3
436,5,99
437,5,40
438,5,11
439,5,87
440,5,79
441,5,81
442,5,66
443,5,81
444,5,7
445,5,84
446,5,30
447,5,19
448,5,67
449,5,12
450,5,61
451,5,31
452,5,100
453,5,66
454,5,77
455,5,61
456,5,62
457,5,26
458,5,76
459,5,64
460,5,39
461,5,37
462,5,89
463,5,70
464,5,65
465,5,55
466,5,59
467,5,76
468,5,12
469,5,94
470,5,83
471,5,7
472,5,92
473,5,20
474,5,39
475,5,13
476,5,28
477,5,65
478,5,27
479,5,95
480,5,69
481,5,14
482,5,7
483,5,98
484,5,17
485,5,70
486,5,98
487,5,3
488,5,47
489,5,58
490,5,100
491,5,16
492,5,26
493,5,63
494,5,41
495,5,53
496,5,38
497,5,54
498,5,70
499,5,19
500,5,81
501,6,17
502,6,16
503,6,36
504,6,34
505,6,72
506,6,92
507,6,74
508,6,55
509,6,51
510,6,63
511,6,57
512,6,75
513,6,93
514,6,70
515,6,34
516,6,62
517,6,98
518,6,100
519,6,63
520,6,92
521,6,47
522,6,75
523,6,66
524,6,72
525,6,53
526,6,1
527,6,36
528,6,32
529,6,88
530,6,67
531,6,39
532,6,42
533,6,26
534,6,97
535,6,2
536,6,97
537,6,4
538,6,99
539,6,65
540,6,93
541,6,63
542,6,95
543,6,63
544,6,11
545,6,1
546,6,71
547,6,41
548,6,60
549,6,35
550,6,22
551,6,84
552,6,4
553,6,95
554,6,87
555,6,92
556,6,89
557,6,38
558,6,83
559,6,35
560,6,79
561,6,50
562,6,82
563,6,37
564,6,21
565,6,46
566,6,60
567,6,46
568,6,85
569,6,36
570,6,87
571,6,83
572,6,40
573,6,56
574,6,36
575,6,23
576,6,32
577,6,91
578,6,13
579,6,38
580,6,42
581,6,7
582,6,63
583,6,11
584,6,88
585,6,3
586,6,80
587,6,52
588,6,39
589,6,60
590,6,88
591,6,45
592,6,57
593,6,38
594,6,10
595,6,47
596,6,83
597,6,18
598,6,32
599,6,72
600,6,17
601,7,84
602,7,3
603,7,74
604,7,100
605,7,90
606,7,37
607,7,57
608,7,46
609,7,89
610,7,92
611,7,13
612,7,53
613,7,36
614,7,69
615,7,38
616,7,2
617,7,68
618,7,79
619,7,5
620,7,66
621,7,32
622,7,80
623,7,46
624,7,62
625,7,24
626,7,89
627,7,34
628,7,29
629,7,53
630,7,69
631,7,54
632,7,29
633,7,60
634,7,87
635,7,95
636,7,50
637,7,91
638,7,32
639,7,11
640,7,98
641,7,87
642,7,45
643,7,88
644,7,7
645,7,23
646,7,22
647,7,95
648,7,29
649,7,41
650,7,6
651,7,56
652,7,42
653,7,45
654,7,97
655,7,14
656,7,34
657,7,28
658,7,92
659,7,62
660,7,9
661,7,67
662,7,78
663,7,86
664,7,31
665,7,30
666,7,79
667,7,57
668,7,49
669,7,74
670,7,45
671,7,81
672,7,14
673,7,44
674,7,62
675,7,55
676,7,84
677,7,58
678,7,79
679,7,15
680,7,61
681,7,95
682,7,20
683,7,97
684,7,18
685,7,16
686,7,83
687,7,11
688,7,100
689,7,70
690,7,45
691,7,66
692,7,100
693,7,56
694,7,74
695,7,4
696,7,39
697,7,27
698,7,3
699,7,15
700,7,28
701,8,77
702,8,71
703,8,9
704,8,96
705,8,68
706,8,55
707,8,98
708,8,60
709,8,79
710,8,71
711,8,7
712,8,30
713,8,73
714,8,38
715,8,93
716,8,53
717,8,45
718,8,52
719,8,4
720,8,41
721,8,8
722,8,94
723,8,2
724,8,51
725,8,14
726,8,85
727,8,82
728,8,68
729,8,40
730,8,83
731,8,12
732,8,61
733,8,9
734,8,59
735,8,19
736,8,54
737,8,62
738,8,97
739,8,80
740,8,62
741,8,95
742,8,83
743,8,68
744,8,95
745,8,51
746,8,13
747,8,26
748,8,74
749,8,49
750,8,73
751,8,97
752,8,88
753,8,60
754,8,17
755,8,66
756,8,84
757,8,74
758,8,90
759,8,56
760,8,45
761,8,32
762,8,97
763,8,45
764,8,73
765,8,84
766,8,81
767,8,100
768,8,29
769,8,4
770,8,29
771,8,14
772,8,87
773,8,97
774,8,75
775,8,100
776,8,10
777,8,50
778,8,36
779,8,70
780,8,43
781,8,99
782,8,61
783,8,74
784,8,14
785,8,7
786,8,98
787,8,72
788,8,6
789,8,66
790,8,36
791,8,76
792,8,30
793,8,27
794,8,12
795,8,6
796,8,80
797,8,77
798,8,14
799,8,21
800,8,56
801,9,100
802,9,28
803,9,21
804,9,80
805,9,34
806,9,3
807,9,44
808,9,98
809,9,91
810,9,70
811,9,87
812,9,21
813,9,13
814,9,62
815,9,68
816,9,82
817,9,52
818,9,9
819,9,48
820,9,29
821,9,82
822,9,10
823,9,61
824,9,13
825,9,63
826,9,27
827,9,77
828,9,13
829,9,61
830,9,53
831,9,72
832,9,88
833,9,81
834,9,26
835,9,19
836,9,24
837,9,47
838,9,94
839,9,79
840,9,96
841,9,7
842,9,49
843,9,30
844,9,23
845,9,98
846,9,87
847,9,26
848,9,32
849,9,83
850,9,6
851,9,63
852,9,89
853,9,65
854,9,11
855,9,17
856,9,80
857,9,49
858,9,63
859,9,27
860,9,44
861,9,6
862,9,35
863,9,5
864,9,27
865,9,72
866,9,2
867,9,73
868,9,93
869,9,79
870,9,44
871,9,59
872,9,68
873,9,4
874,9,81
875,9,19
876,9,94
877,9,57
878,9,10
879,9,12
880,9,85
881,9,70
882,9,12
883,9,61
884,9,31
885,9,41
886,9,100
887,9,77
888,9,64
889,9,52
890,9,61
891,9,29
892,9,87
893,9,68
894,9,80
895,9,84
896,9,40
897,9,39
898,9,91
899,9,39
900,9,18
901,10,37
902,10,19
903,10,80
904,10,3
905,10,53
906,10,49
907,10,60
908,10,86
909,10,93
910,10,85
911,10,7
912,10,75
913,10,87
914,10,12
915,10,82
916,10,89
917,10,80
918,10,80
919,10,70
920,10,68
921,10,87
922,10,43
923,10,36
924,10,91
925,10,23
926,10,77
927,10,67
928,10,20
929,10,31
930,10,6
931,10,50
932,10,21
933,10,4
934,10,50
935,10,42
936,10,22
937,10,20
938,10,77
939,10,81
940,10,88
941,10,45
942,10,73
943,10,36
944,10,45
945,10,11
946,10,71
947,10,14
948,10,75
949,10,39
950,10,95
951,10,97
952,10,64
953,10,44
954,10,22
955,10,19
956,10,73
957,10,93
958,10,36
959,10,61
960,10,4
961,10,80
962,10,17
963,10,61
964,10,76
965,10,13
966,10,66
967,10,32
968,10,22
969,10,10
970,10,2
971,10,66
972,10,53
973,10,8
974,10,100
975,10,15
976,10,45
977,10,50
978,10,57
979,10,71
980,10,37
981,10,77
982,10,43
983,10,36
984,10,4
985,10,59
986,10,46
987,10,96
988,10,7
989,10,69
990,10,39
991,10,39
992,10,49
993,10,92
994,10,90
995,10,93
996,10,39
997,10,4
998,10,23
999,10,54
1000,10,37
==========
Car level,Hour rate
1,100
2,200
3,400
4,800
5,1600
6,3200
7,6400
8,12800
9,25600
10,51200
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,3,14,83,2023/01/31 22:00,2023/02/01 15:00
2,5,2,33,2023/01/30 15:30,2023/02/02 01:30
3,5,29,95,2023/02/06 12:00,2023/02/07 01:00
4,3,41,96,2023/04/04 03:00,2023/04/06 14:00
5,10,50,91,2023/03/18 00:30,2023/03/19 05:30
6,2,18,8,2023/02/05 16:00,2023/02/06 19:00
7,9,6,54,2023/01/24 20:30,2023/01/28 20:30
8,4,9,89,2023/02/11 18:30,2023/02/13 15:30
9,10,1,97,2023/01/27 18:00,2023/01/29 08:00
10,6,10,68,2023/04/04 01:00,2023/04/04 12:00
11,2,55,78,2023/02/25 17:00,2023/03/01 17:00
12,8,2,73,2023/03/22 18:00,2023/03/22 19:00
13,5,10,93,2023/01/10 01:00,2023/01/10 04:00
14,5,12,61,2023/02/06 09:00,2023/02/07 13:00
15,9,17,84,2023/03/28 12:30,2023/03/31 01:30
16,9,62,26,2023/01/05 01:30,2023/01/05 19:30
17,1,20,83,2023/01/16 10:00,2023/01/17 01:00
18,2,4,91,2023/01/04 21:00,2023/01/07 08:00
19,3,21,66,2023/03/30 08:30,2023/04/02 07:30
20,7,39,58,2023/04/08 04:00,2023/04/10 20:00
21,2,33,92,2023/03/18 21:30,2023/03/19 05:30
22,6,23,89,2023/03/20 20:30,2023/03/23 18:30
23,6,52,84,2023/03/14 02:00,2023/03/16 05:00
24,1,37,52,2023/04/04 16:00,2023/04/08 06:00
25,2,24,34,2023/02/17 14:00,2023/02/19 10:00
26,2,42,97,2023/03/28 10:00,2023/03/29 15:00
27,10,80,99,2023/01/26 20:30,2023/01/29 13:30
28,10,2,89,2023/01/29 14:30,2023/01/30 20:30
29,6,18,49,2023/02/04 00:30,2023/02/07 07:30
30,10,27,95,2023/03/16 23:30,2023/03/19 17:30
31,10,21,87,2023/02/12 03:30,2023/02/13 06:30
32,7,8,73,2023/01/09 09:00,2023/01/12 04:00
33,2,55,8,2023/03/25 23:00,2023/03/28 00:00
34,1,12,34,2023/03/01 09:00,2023/03/01 13:00
35,8,69,79,2023/04/09 08:30,2023/04/09 09:30
36,1,14,47,2023/02/09 14:00,2023/02/09 17:00
37,8,49,14,2023/03/05 14:30,2023/03/09 10:30
38,8,14,97,2023/03/15 22:00,2023/03/17 11:00
39,2,11,74,2023/03/22 20:00,2023/03/24 08:00
40,3,81,4,2023/03/24 05:30,2023/03/25 16:30
41,1,19,81,2023/02/04 09:30,2023/02/05 13:30
42,10,4,100,2023/03/13 01:00,2023/03/13 03:00
43,8,95,92,2023/03/07 06:30,2023/03/08 14:30
44,7,18,39,2023/01/21 23:30,2023/01/24 02:30
45,8,24,99,2023/03/27 09:00,2023/03/27 22:00
46,7,5,80,2023/02/04 23:30,2023/02/07 13:30
47,10,60,80,2023/03/29 20:00,2023/03/31 15:00
48,1,18,2,2023/03/22 10:30,2023/03/25 13:30
49,10,70,3,2023/02/08 18:00,2023/02/09 23:00
50,8,16,65,2023/02/04 14:30,2023/02/04 22:30
51,1,80,90,2023/01/15 09:00,2023/01/15 11:00
52,7,71,88,2023/03/01 20:00,2023/03/05 16:00
53,10,38,75,2023/03/16 14:30,2023/03/18 23:30
54,4,51,74,2023/02/07 13:00,2023/02/09 00:00
55,10,20,35,2023/03/19 13:30,2023/03/19 23:30
56,4,79,82,2023/03/12 19:00,2023/03/16 15:00
57,5,28,70,2023/01/25 05:30,2023/01/26 04:30
58,3,18,77,2023/03/01 12:30,2023/03/05 01:30
59,6,3,95,2023/04/06 01:00,2023/04/07 19:00
60,9,75,87,2023/03/29 13:00,2023/03/31 12:00
61,4,61,91,2023/02/12 23:30,2023/02/16 22:30
62,10,6,91,2023/02/10 23:00,2023/02/14 23:00
63,7,48,66,2023/01/28 16:00,2023/01/30 20:00
64,2,2,49,2023/03/16 13:00,2023/03/17 14:00
65,6,63,79,2023/02/28 02:00,2023/02/28 08:00
66,3,93,94,2023/01/09 09:30,2023/01/11 01:30
67,2,7,15,2023/03/29 17:00,2023/03/31 10:00
68,7,20,10,2023/03/31 12:00,2023/03/31 16:00
69,1,68,87,2023/01/09 12:00,2023/01/12 20:00
70,6,42,61,2023/02/24 14:30,2023/02/25 05:30
71,7,20,77,2023/01/08 14:00,2023/01/11 16:00
72,3,60,38,2023/03/08 07:30,2023/03/09 12:30
73,5,88,81,2023/01/29 12:30,2023/01/30 22:30
74,3,93,97,2023/02/08 06:00,2023/02/09 18:00
75,4,14,76,2023/01/25 06:30,2023/01/25 18:30
76,2,42,87,2023/01/27 22:00,2023/01/31 07:00
77,8,37,95,2023/03/24 01:00,2023/03/26 04:00
78,6,60,90,2023/01/13 06:00,2023/01/14 02:00
79,4,14,4,2023/02/17 23:00,2023/02/19 00:00
80,2,4,54,2023/01/08 14:30,2023/01/12 03:30
81,1,21,82,2023/03/20 12:30,2023/03/23 00:30
82,3,4,96,2023/01/25 10:30,2023/01/27 18:30
83,7,4,81,2023/03/13 14:30,2023/03/16 18:30
84,2,67,35,2023/03/26 22:00,2023/03/28 07:00
85,8,45,62,2023/02/25 19:30,2023/02/26 23:30
86,1,40,47,2023/03/28 01:00,2023/03/28 11:00
87,3,11,98,2023/01/30 15:30,2023/02/01 06:30
88,10,13,70,2023/03/12 15:00,2023/03/16 10:00
89,10,14,80,2023/03/06 09:30,2023/03/06 19:30
90,8,21,22,2023/01/20 02:00,2023/01/22 06:00
91,4,87,2,2023/03/13 00:00,2023/03/15 10:00
92,3,1,94,2023/04/01 08:30,2023/04/02 14:30
93,2,11,41,2023/01/10 08:30,2023/01/14 07:30
94,5,36,98,2023/03/03 12:00,2023/03/04 09:00
95,1,2,82,2023/03/22 09:00,2023/03/25 22:00
96,4,85,100,2023/01/20 21:00,2023/01/24 11:00
97,8,3,92,2023/01/04 14:00,2023/01/07 14:00
98,7,18,96,2023/04/06 18:00,2023/04/07 03:00
99,4,73,14,2023/02/07 02:30,2023/02/08 02:30
100,9,15,95,2023/03/04 15:00,2023/03/06 03:00
101,2,11,17,2023/03/10 11:00,2023/03/13 14:00
102,8,5,84,2023/03/22 17:30,2023/03/23 19:30
103,2,56,80,2023/01/15 18:00,2023/01/18 07:00
104,9,95,70,2023/04/10 05:30,2023/04/10 20:30
105,4,21,90,2023/03/16 16:30,2023/03/17 20:30
106,6,25,50,2023/01/01 02:00,2023/01/04 10:00
107,10,27,20,2023/04/02 21:00,2023/04/03 12:00
108,8,96,81,2023/03/08 20:00,2023/03/10 03:00
109,9,68,100,2023/03/24 21:30,2023/03/27 15:30
110,7,14,46,2023/03/04 09:30,2023/03/04 12:30
111,1,22,67,2023/03/13 20:00,2023/03/17 13:00
112,2,46,90,2023/02/22 22:30,2023/02/24 15:30
113,6,73,82,2023/04/03 07:00,2023/04/06 04:00
114,6,27,66,2023/01/11 20:30,2023/01/15 16:30
115,6,74,29,2023/02/18 04:30,2023/02/19 02:30
116,10,4,55,2023/01/22 04:30,2023/01/23 02:30
117,1,29,79,2023/01/13 12:30,2023/01/14 06:30
118,4,35,76,2023/01/27 12:00,2023/01/28 03:00
119,5,2,97,2023/02/20 05:00,2023/02/20 06:00
120,2,18,83,2023/03/13 14:00,2023/03/14 00:00
121,3,83,47,2023/01/08 23:30,2023/01/09 01:30
122,8,4,94,2023/01/20 22:30,2023/01/24 15:30
123,1,85,95,2023/01/01 16:00,2023/01/05 01:00
124,1,8,4,2023/02/23 15:30,2023/02/26 01:30
125,2,16,88,2023/03/08 08:30,2023/03/10 21:30
126,7,19,10,2023/03/30 03:30,2023/04/02 16:30
127,8,25,50,2023/02/25 09:30,2023/02/28 16:30
128,4,85,96,2023/04/03 15:30,2023/04/06 19:30
129,8,16,86,2023/02/19 08:30,2023/02/22 01:30
130,6,5,95,2023/04/03 04:30,2023/04/03 20:30
131,3,78,40,2023/01/22 08:00,2023/01/25 16:00
132,5,4,78,2023/01/28 10:30,2023/01/30 03:30
133,2,18,89,2023/02/28 19:00,2023/03/01 23:00
134,9,4,57,2023/02/10 19:30,2023/02/12 16:30
135,10,22,51,2023/02/15 09:00,2023/02/17 17:00
136,5,5,82,2023/01/02 04:30,2023/01/03 21:30
137,1,5,67,2023/03/04 06:30,2023/03/05 16:30
138,8,65,100,2023/02/10 12:00,2023/02/14 10:00
139,7,11,91,2023/03/14 13:30,2023/03/15 20:30
140,5,62,97,2023/01/31 00:30,2023/02/01 20:30
141,10,71,24,2023/02/04 06:00,2023/02/05 15:00
142,9,2,92,2023/03/24 01:30,2023/03/26 20:30
143,9,17,98,2023/02/03 02:30,2023/02/06 00:30
144,3,53,90,2023/03/09 18:00,2023/03/10 22:00
145,4,19,24,2023/01/18 17:00,2023/01/19 09:00
146,4,86,83,2023/01/29 09:00,2023/02/02 09:00
147,4,45,55,2023/03/08 23:30,2023/03/11 15:30
148,8,82,88,2023/03/10 02:30,2023/03/12 22:30
149,1,8,69,2023/03/29 19:30,2023/04/02 01:30
150,5,4,93,2023/03/09 11:30,2023/03/10 02:30
151,7,28,90,2023/01/07 05:00,2023/01/07 12:00
152,2,48,96,2023/02/06 01:30,2023/02/08 12:30
153,1,24,88,2023/01/01 04:30,2023/01/03 00:30
154,9,1,94,2023/04/01 13:00,2023/04/03 00:00
155,6,85,86,2023/02/25 02:30,2023/02/28 10:30
156,4,4,90,2023/02/02 06:00,2023/02/04 13:00
157,5,24,79,2023/01/25 16:00,2023/01/28 07:00
158,9,13,4,2023/02/14 07:00,2023/02/16 08:00
159,10,15,78,2023/01/22 15:00,2023/01/22 16:00
160,5,27,78,2023/03/12 17:00,2023/03/15 18:00
161,4,8,42,2023/01/20 17:00,2023/01/24 02:00
162,8,20,67,2023/01/15 21:00,2023/01/15 22:00
163,7,7,85,2023/03/20 17:00,2023/03/23 10:00
164,5,5,89,2023/03/21 05:30,2023/03/21 21:30
165,4,17,91,2023/02/24 17:00,2023/02/28 14:00
166,3,9,86,2023/02/20 12:00,2023/02/23 07:00
167,7,87,100,2023/02/23 20:30,2023/02/24 05:30
168,1,24,31,2023/03/11 11:00,2023/03/12 17:00
169,1,9,97,2023/01/13 21:00,2023/01/17 13:00
170,5,9,77,2023/02/15 14:00,2023/02/16 17:00
171,10,13,84,2023/01/17 17:30,2023/01/21 07:30
172,1,74,94,2023/03/13 11:00,2023/03/15 23:00
173,4,55,18,2023/03/21 19:00,2023/03/25 11:00
174,4,31,89,2023/01/17 23:30,2023/01/19 04:30
175,2,11,78,2023/03/24 21:00,2023/03/27 18:00
176,3,9,64,2023/03/02 02:30,2023/03/04 17:30
177,1,12,80,2023/02/12 07:00,2023/02/15 07:00
178,2,35,13,2023/01/09 06:30,2023/01/12 09:30
179,3,92,98,2023/03/30 03:30,2023/04/01 07:30
180,9,76,83,2023/03/15 14:30,2023/03/18 06:30
181,9,11,85,2023/02/20 23:30,2023/02/21 03:30
182,8,13,99,2023/01/08 05:00,2023/01/12 00:00
183,9,49,16,2023/01/30 21:30,2023/02/02 04:30
184,1,21,88,2023/01/23 20:00,2023/01/27 17:00
185,2,58,86,2023/01/06 18:30,2023/01/10 03:30
186,5,20,38,2023/01/07 11:30,2023/01/10 22:30
187,10,17,73,2023/02/17 22:00,2023/02/21 08:00
188,1,45,78,2023/01/14 22:00,2023/01/16 07:00
189,4,14,80,2023/04/02 18:00,2023/04/04 21:00
190,5,35,97,2023/01/29 05:00,2023/01/31 18:00
191,6,15,77,2023/04/04 19:00,2023/04/07 21:00
192,2,49,89,2023/03/24 14:30,2023/03/27 06:30
193,5,27,88,2023/01/02 14:00,2023/01/05 19:00
194,1,69,97,2023/01/28 11:00,2023/01/29 17:00
195,3,10,84,2023/01/14 03:30,2023/01/15 13:30
196,7,25,9,2023/01/11 12:30,2023/01/15 06:30
197,2,13,30,2023/02/16 05:30,2023/02/19 02:30
198,8,17,77,2023/01/13 20:00,2023/01/14 19:00
199,6,10,36,2023/01/26 21:00,2023/01/28 19:00
200,6,19,18,2023/01/25 15:30,2023/01/28 10:30
201,8,8,87,2023/01/14 08:00,2023/01/17 23:00
202,6,15,46,2023/01/23 22:00,2023/01/25 22:00
203,2,17,55,2023/03/23 02:30,2023/03/23 07:30
204,1,12,92,2023/03/26 04:30,2023/03/26 20:30
205,7,10,95,2023/02/27 05:30,2023/02/28 11:30
206,1,83,25,2023/03/14 06:00,2023/03/16 21:00
207,3,52,79,2023/02/10 18:30,2023/02/12 02:30
208,8,52,55,2023/03/06 21:30,2023/03/09 11:30
209,10,67,14,2023/01/04 22:00,2023/01/07 00:00
210,8,25,92,2023/02/28 05:30,2023/03/02 15:30
211,5,98,11,2023/03/31 21:30,2023/04/03 20:30
212,10,18,69,2023/02/22 06:00,2023/02/22 11:00
213,8,18,76,2023/03/04 19:00,2023/03/05 03:00
214,8,16,85,2023/01/25 09:30,2023/01/28 01:30
215,9,25,87,2023/01/12 12:00,2023/01/15 23:00
216,3,10,42,2023/01/06 18:00,2023/01/08 10:00
217,10,41,43,2023/02/12 16:30,2023/02/13 23:30
218,3,4,43,2023/02/12 22:00,2023/02/14 16:00
219,6,56,63,2023/01/30 07:00,2023/02/03 05:00
220,4,17,86,2023/03/04 10:30,2023/03/07 12:30
221,9,9,92,2023/02/19 10:00,2023/02/21 23:00
222,2,97,84,2023/01/28 13:00,2023/01/31 02:00
223,3,99,100,2023/03/02 16:00,2023/03/05 00:00
224,9,98,53,2023/01/19 13:30,2023/01/22 11:30
225,6,53,17,2023/02/04 12:30,2023/02/05 19:30
226,2,12,95,2023/02/05 17:30,2023/02/06 13:30
227,3,10,76,2023/02/06 10:30,2023/02/10 06:30
228,1,13,98,2023/03/10 11:30,2023/03/13 19:30
229,7,81,100,2023/01/25 13:00,2023/01/27 10:00
230,1,5,58,2023/03/01 23:00,2023/03/05 09:00
231,7,15,20,2023/02/08 05:30,2023/02/08 08:30
232,6,12,64,2023/01/29 20:00,2023/01/30 18:00
233,3,11,100,2023/01/30 04:30,2023/01/30 10:30
234,9,52,83,2023/02/08 10:30,2023/02/10 08:30
235,7,70,83,2023/02/24 08:00,2023/02/24 11:00
236,9,15,98,2023/03/21 06:30,2023/03/24 15:30
237,6,13,78,2023/01/16 01:00,2023/01/17 12:00
238,8,25,44,2023/01/01 07:30,2023/01/03 07:30
239,5,2,84,2023/01/30 00:30,2023/01/30 21:30
240,5,3,51,2023/02/04 11:30,2023/02/06 23:30
241,8,21,71,2023/01/31 16:30,2023/02/01 15:30
242,6,12,76,2023/03/04 23:00,2023/03/07 06:00
243,2,66,98,2023/03/26 21:30,2023/03/28 21:30
244,5,50,37,2023/01/22 16:30,2023/01/25 01:30
245,7,17,98,2023/01/23 02:30,2023/01/24 02:30
246,2,22,79,2023/03/14 06:30,2023/03/16 21:30
247,7,84,89,2023/03/05 16:30,2023/03/07 15:30
248,1,94,79,2023/04/06 20:30,2023/04/08 03:30
249,3,6,15,2023/02/17 13:00,2023/02/21 13:00
250,2,56,93,2023/02/24 08:00,2023/02/26 18:00
251,2,26,83,2023/03/04 01:00,2023/03/04 03:00
252,4,14,46,2023/02/23 13:30,2023/02/25 00:30
253,2,43,91,2023/02/26 09:30,2023/02/28 08:30
254,4,4,87,2023/01/27 04:30,2023/01/28 04:30
255,10,24,63,2023/03/02 06:30,2023/03/04 02:30
256,2,41,21,2023/02/12 23:00,2023/02/15 12:00
257,4,4,85,2023/03/06 05:00,2023/03/07 05:00
258,7,25,24,2023/01/12 22:00,2023/01/16 19:00
259,8,25,91,2023/03/17 20:30,2023/03/19 22:30
