n_S,n_C,n_L,n_K,n_D,B
100,1000,10,10000,100,1000000
==========
Car ID,Level,Initial station
234,3,24
235,3,51
236,3,42
237,3,14
238,3,1
239,3,20
240,3,34
241,3,56
242,3,8
243,3,95
244,3,96
245,3,75
246,3,73
247,3,34
248,3,83
249,3,14
250,3,59
251,3,28
252,3,1
253,3,65
254,3,50
255,3,34
256,3,22
257,3,23
258,3,33
259,3,7
260,3,89
261,3,42
262,3,65
263,3,49
264,3,85
265,3,92
266,3,9
267,3,80
268,3,56
269,3,24
270,3,84
271,3,51
272,3,40
273,3,40
274,3,14
275,3,21
276,3,26
277,3,24
278,3,81
279,3,29
280,3,44
281,3,99
282,3,37
283,3,40
284,3,32
285,3,39
286,3,92
287,3,93
288,3,41
289,3,83
290,3,5
291,3,18
292,3,86
293,3,40
294,3,9
295,3,26
296,3,61
297,3,17
298,3,74
299,3,14
300,3,100
301,4,26
302,4,24
303,4,40
304,4,16
305,4,36
306,4,64
307,4,30
308,4,44
309,4,22
310,4,53
311,4,80
312,4,30
313,4,60
314,4,15
315,4,21
316,4,42
317,4,59
318,4,1
319,4,76
320,4,73
321,4,98
322,4,19
323,4,39
324,4,57
325,4,97
326,4,9
327,4,57
328,4,79
329,4,59
330,4,40
331,4,17
332,4,15
333,4,44
334,4,80
335,4,38
336,4,3
337,4,33
338,4,3
339,4,92
340,4,98
341,4,53
342,4,96
343,4,92
344,4,4
345,4,79
346,4,21
347,4,35
348,4,1
349,4,79
350,4,54
351,4,41
352,4,57
353,4,97
354,4,55
355,4,93
356,4,38
357,4,51
358,4,86
359,4,60
360,4,23
361,4,24
362,4,5
363,4,38
364,4,31
365,4,1
366,4,76
367,4,28
368,4,77
369,4,87
370,4,97
371,4,32
372,4,75
373,4,96
374,4,61
375,4,50
376,4,92
377,4,90
378,4,42
379,4,87
380,4,22
381,4,88
382,4,8
383,4,39
384,4,93
385,4,12
386,4,50
387,4,29
388,4,36
389,4,17
390,4,22
391,4,92
392,4,31
393,4,20
394,4,24
395,4,47
396,4,33
397,4,94
398,4,12
399,4,9
400,4,18
401,5,77
402,5,3
403,5,55
404,5,35
405,5,60
406,5,50
407,5,1
408,5,38
409,5,99
410,5,24
411,5,21
412,5,83
413,5,30
414,5,7
415,5,84
416,5,33
417,5,60
418,5,14
419,5,95
420,5,68
421,5,39
422,5,76
423,5,16
424,5,99
425,5,25
426,5,52
427,5,8
428,5,12
429,5,7
430,5,90
431,5,74
432,5,3
433,5,90
434,5,100
435,5,16
436,5,41
437,5,63
438,5,16
439,5,45
440,5,43
441,5,100
442,5,17
443,5,93
444,5,41
445,5,71
446,5,56
447,5,30
448,5,71
449,5,8
450,5,7
451,5,52
452,5,80
453,5,21
454,5,61
455,5,62
456,5,53
457,5,48
458,5,51
459,5,37
460,5,79
461,5,8
462,5,62
463,5,27
464,5,96
465,5,43
466,5,3
467,5,68
468,5,90
469,5,72
470,5,21
471,5,56
472,5,96
473,5,27
474,5,55
475,5,51
476,5,98
477,5,58
478,5,64
479,5,23
480,5,8
481,5,95
482,5,59
483,5,47
484,5,99
485,5,36
486,5,82
487,5,55
488,5,18
489,5,2
490,5,43
491,5,85
492,5,75
493,5,75
494,5,67
495,5,97
496,5,56
497,5,2
498,5,75
499,5,19
500,5,38
501,6,58
502,6,76
503,6,31
504,6,19
505,6,23
506,6,59
507,6,32
508,6,7
509,6,35
510,6,53
511,6,92
512,6,65
513,6,61
514,6,7
515,6,12
516,6,26
517,6,9
518,6,11
519,6,2
520,6,42
521,6,53
522,6,83
523,6,40
524,6,9
525,6,94
526,6,31
527,6,66
528,6,26
529,6,39
530,6,31
531,6,64
532,6,27
533,6,42
534,6,91
535,6,30
536,6,66
537,6,77
538,6,70
539,6,27
540,6,49
541,6,8
542,6,43
543,6,28
544,6,100
545,6,7
546,6,75
547,6,10
548,6,19
549,6,50
550,6,38
551,6,43
552,6,56
553,6,60
554,6,48
555,6,93
556,6,66
557,6,71
558,6,71
559,6,96
560,6,57
561,6,3
562,6,48
563,6,4
564,6,75
565,6,27
566,6,47
567,6,42
568,6,86
569,6,92
570,6,12
571,6,43
572,6,44
573,6,86
574,6,66
575,6,96
576,6,23
577,6,86
578,6,84
579,6,47
580,6,63
581,6,73
582,6,43
583,6,9
584,6,75
585,6,94
586,6,50
587,6,21
588,6,63
589,6,2
590,6,7
591,6,19
592,6,82
593,6,15
594,6,13
595,6,37
596,6,13
597,6,48
598,6,89
599,6,27
600,6,94
601,7,33
602,7,26
603,7,59
604,7,54
605,7,32
606,7,45
607,7,26
608,7,69
609,7,49
610,7,1
611,7,8
612,7,25
613,7,73
614,7,90
615,7,37
616,7,60
617,7,64
618,7,54
619,7,3
620,7,3
621,7,30
622,7,9
623,7,37
624,7,56
625,7,17
626,7,64
627,7,9
628,7,77
629,7,86
630,7,64
631,7,73
632,7,95
633,7,71
634,7,25
635,7,61
636,7,47
637,7,74
638,7,86
639,7,51
640,7,17
641,7,82
642,7,31
643,7,36
644,7,13
645,7,51
646,7,54
647,7,88
648,7,13
649,7,97
650,7,65
651,7,63
652,7,3
653,7,92
654,7,30
655,7,23
656,7,55
657,7,19
658,7,57
659,7,8
660,7,75
661,7,39
662,7,1
663,7,81
664,7,16
665,7,79
666,7,19
667,7,83
668,7,51
669,7,85
670,7,85
671,7,13
672,7,40
673,7,94
674,7,85
675,7,64
676,7,56
677,7,37
678,7,62
679,7,71
680,7,96
681,7,17
682,7,1
683,7,26
684,7,2
685,7,24
686,7,29
687,7,41
688,7,64
689,7,81
690,7,49
691,7,70
692,7,26
693,7,55
694,7,31
695,7,32
696,7,89
697,7,98
698,7,98
699,7,75
700,7,83
701,8,48
702,8,98
703,8,87
704,8,75
705,8,12
706,8,17
707,8,97
708,8,64
709,8,75
710,8,60
711,8,2
712,8,76
713,8,76
714,8,37
715,8,80
716,8,59
717,8,1
718,8,95
719,8,11
720,8,90
721,8,20
722,8,94
723,8,18
724,8,89
725,8,78
726,8,22
727,8,4
728,8,94
729,8,34
730,8,31
731,8,76
732,8,57
733,8,89
734,8,16
735,8,66
736,8,32
737,8,89
738,8,85
739,8,91
740,8,98
741,8,2
742,8,9
743,8,3
744,8,66
745,8,91
746,8,59
747,8,28
748,8,11
749,8,71
750,8,73
751,8,31
752,8,3
753,8,18
754,8,37
755,8,77
756,8,7
757,8,29
758,8,28
759,8,19
760,8,21
761,8,99
762,8,5
763,8,20
764,8,54
765,8,35
766,8,52
767,8,55
768,8,10
769,8,92
770,8,76
771,8,12
772,8,100
773,8,65
774,8,12
775,8,7
776,8,31
777,8,37
778,8,4
779,8,45
780,8,83
781,8,11
782,8,37
783,8,46
784,8,10
785,8,84
786,8,85
787,8,91
788,8,27
789,8,84
790,8,2
791,8,19
792,8,78
793,8,74
794,8,23
795,8,57
796,8,9
797,8,53
798,8,72
799,8,99
800,8,73
801,9,23
802,9,16
803,9,16
804,9,63
805,9,70
806,9,48
807,9,90
808,9,7
809,9,51
810,9,46
811,9,47
812,9,14
813,9,38
814,9,23
815,9,83
816,9,41
817,9,5
818,9,48
819,9,70
820,9,76
821,9,92
822,9,86
823,9,35
824,9,84
825,9,89
826,9,9
827,9,81
828,9,57
829,9,97
830,9,3
831,9,53
832,9,35
833,9,66
834,9,46
835,9,79
836,9,74
837,9,89
838,9,7
839,9,80
840,9,54
841,9,95
842,9,55
843,9,1
844,9,38
845,9,11
846,9,83
847,9,77
848,9,70
849,9,100
850,9,59
851,9,49
852,9,4
853,9,42
854,9,11
855,9,6
856,9,2
857,9,38
858,9,78
859,9,5
860,9,4
861,9,73
862,9,90
863,9,50
864,9,91
865,9,21
866,9,49
867,9,17
868,9,61
869,9,71
870,9,86
871,9,79
872,9,35
873,9,97
874,9,19
875,9,88
876,9,94
877,9,100
878,9,53
879,9,84
880,9,73
881,9,97
882,9,12
883,9,52
884,9,8
885,9,35
886,9,96
887,9,92
888,9,41
889,9,50
890,9,85
891,9,28
892,9,20
893,9,32
894,9,84
895,9,83
896,9,49
897,9,25
898,9,47
899,9,93
900,9,99
901,10,25
902,10,69
903,10,48
904,10,62
905,10,8
906,10,69
907,10,71
908,10,2
909,10,58
910,10,76
911,10,63
912,10,94
913,10,50
914,10,12
915,10,47
916,10,29
917,10,3
918,10,98
919,10,18
920,10,68
921,10,82
922,10,82
923,10,27
924,10,21
925,10,94
926,10,33
927,10,42
928,10,68
929,10,89
930,10,6
931,10,76
932,10,50
933,10,22
934,10,63
935,10,80
936,10,47
937,10,59
938,10,20
939,10,30
940,10,90
941,10,5
942,10,38
943,10,62
944,10,2
945,10,41
946,10,36
947,10,4
948,10,62
949,10,80
950,10,12
951,10,96
952,10,35
953,10,16
954,10,39
955,10,54
956,10,81
957,10,33
958,10,43
959,10,8
960,10,68
961,10,94
962,10,99
963,10,57
964,10,93
965,10,29
966,10,15
967,10,49
968,10,11
969,10,4
970,10,45
971,10,82
972,10,20
973,10,35
974,10,58
975,10,74
976,10,19
977,10,38
978,10,43
979,10,99
980,10,88
981,10,2
982,10,47
983,10,35
984,10,47
985,10,35
986,10,100
987,10,50
988,10,97
989,10,63
990,10,30
991,10,72
992,10,13
993,10,32
994,10,49
995,10,71
996,10,40
997,10,22
998,10,34
999,10,8
1000,10,65
==========
Car level,Hour rate
1,100
2,200
3,400
4,800
5,1600
6,3200
7,6400
8,12800
9,25600
10,51200
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,3,2,88,2023/03/14 16:30,2023/03/17 06:30
2,10,52,58,2023/03/22 12:30,2023/03/24 02:30
3,8,18,92,2023/01/21 15:00,2023/01/21 17:00
4,6,13,44,2023/03/01 15:30,2023/03/05 12:30
5,9,75,44,2023/03/25 21:00,2023/03/28 20:00
6,10,31,11,2023/02/02 15:30,2023/02/06 10:30
7,8,4,21,2023/02/02 22:00,2023/02/06 00:00
8,2,9,73,2023/03/07 19:00,2023/03/11 14:00
9,6,26,70,2023/03/29 02:00,2023/03/29 06:00
10,8,16,77,2023/04/08 06:30,2023/04/09 01:30
11,6,7,27,2023/01/16 18:30,2023/01/19 02:30
12,5,26,90,2023/01/04 11:00,2023/01/05 01:00
13,9,76,89,2023/02/06 18:00,2023/02/07 13:00
14,3,6,99,2023/03/17 22:30,2023/03/20 00:30
15,1,87,96,2023/04/08 13:00,2023/04/09 03:00
16,4,64,86,2023/02/10 09:30,2023/02/12 00:30
17,9,13,83,2023/01/15 02:00,2023/01/17 04:00
18,1,29,93,2023/01/26 18:00,2023/01/27 04:00
19,2,48,83,2023/03/13 15:30,2023/03/16 18:30
20,7,80,68,2023/03/10 06:00,2023/03/12 17:00
21,7,14,44,2023/04/08 20:30,2023/04/09 10:30
22,4,40,89,2023/04/04 23:30,2023/04/06 21:30
23,8,78,95,2023/02/17 12:30,2023/02/20 16:30
24,7,16,81,2023/02/25 08:00,2023/02/26 10:00
25,10,1,91,2023/02/17 18:00,2023/02/19 04:00
26,4,45,33,2023/03/10 17:00,2023/03/11 12:00
27,5,64,99,2023/03/22 04:00,2023/03/23 04:00
28,3,7,25,2023/02/27 04:00,2023/02/27 21:00
29,8,12,81,2023/04/10 12:00,2023/04/10 17:00
30,9,6,86,2023/03/08 19:00,2023/03/12 11:00
31,8,82,60,2023/01/04 22:30,2023/01/08 08:30
32,5,63,34,2023/03/08 08:30,2023/03/08 12:30
33,4,22,78,2023/04/03 21:00,2023/04/04 18:00
34,10,79,78,2023/01/24 19:00,2023/01/28 14:00
35,6,55,76,2023/01/29 08:00,2023/02/01 21:00
36,2,5,96,2023/01/31 03:30,2023/02/01 09:30
37,2,14,77,2023/01/15 04:30,2023/01/18 17:30
38,7,68,91,2023/01/19 04:30,2023/01/22 10:30
39,4,38,38,2023/01/16 18:00,2023/01/19 05:00
40,4,13,99,2023/02/15 12:00,2023/02/17 07:00
41,10,17,30,2023/03/12 07:30,2023/03/12 20:30
42,10,56,71,2023/03/16 02:30,2023/03/16 20:30
43,7,10,71,2023/01/05 19:00,2023/01/09 14:00
44,3,29,39,2023/01/18 06:00,2023/01/21 20:00
45,2,14,3,2023/02/13 02:00,2023/02/14 17:00
46,7,29,77,2023/03/03 06:30,2023/03/05 12:30
47,1,24,36,2023/04/04 20:00,2023/04/06 05:00
48,5,1,84,2023/02/20 05:30,2023/02/22 16:30
49,8,3,100,2023/01/17 04:00,2023/01/17 06:00
50,4,53,95,2023/01/02 03:30,2023/01/02 04:30
51,3,3,88,2023/02/06 09:30,2023/02/07 23:30
52,7,43,81,2023/01/12 00:30,2023/01/13 19:30
53,6,8,96,2023/02/09 04:00,2023/02/12 15:00
54,2,24,91,2023/02/08 21:30,2023/02/09 01:30
55,3,65,28,2023/03/08 09:30,2023/03/09 03:30
56,10,30,85,2023/02/25 10:00,2023/02/25 16:00
57,3,94,34,2023/01/23 15:30,2023/01/26 15:30
58,10,6,98,2023/01/11 21:30,2023/01/13 21:30
59,6,3,88,2023/01/08 16:30,2023/01/12 08:30
60,4,1,80,2023/03/01 09:30,2023/03/03 17:30
61,10,5,52,2023/02/13 18:30,2023/02/15 11:30
62,7,21,76,2023/02/23 08:00,2023/02/25 10:00
63,9,52,92,2023/02/19 16:30,2023/02/23 06:30
64,2,15,77,2023/04/01 03:30,2023/04/02 10:30
65,3,11,88,2023/01/07 05:00,2023/01/09 00:00
66,8,54,86,2023/03/17 22:00,2023/03/21 21:00
67,6,8,97,2023/03/16 03:00,2023/03/16 16:00
68,3,17,90,2023/03/21 16:30,2023/03/21 18:30
69,3,24,85,2023/03/16 20:00,2023/03/20 14:00
70,9,10,51,2023/01/30 16:30,2023/01/31 14:30
71,3,4,12,2023/01/12 05:00,2023/01/13 11:00
72,8,84,97,2023/03/23 05:30,2023/03/23 22:30
73,9,25,3,2023/01/05 04:00,2023/01/05 18:00
74,6,52,82,2023/02/12 07:00,2023/02/13 09:00
75,5,62,66,2023/03/22 22:30,2023/03/23 01:30
76,1,38,76,2023/01/30 23:30,2023/01/31 23:30
77,2,60,49,2023/03/26 18:00,2023/03/29 06:00
78,10,23,96,2023/02/02 17:30,2023/02/03 15:30
79,9,9,90,2023/01/15 03:00,2023/01/17 12:00
80,6,23,85,2023/01/09 06:00,2023/01/09 10:00
81,3,100,28,2023/02/15 06:30,2023/02/18 05:30
82,1,5,72,2023/04/04 18:00,2023/04/08 07:00
83,5,75,21,2023/03/26 06:30,2023/03/29 00:30
84,3,4,15,2023/03/23 17:00,2023/03/23 21:00
85,9,29,87,2023/02/01 06:00,2023/02/04 07:00
86,10,78,89,2023/03/08 19:30,2023/03/11 01:30
87,8,14,83,2023/02/13 11:00,2023/02/15 23:00
88,6,23,80,2023/02/26 21:00,2023/03/02 00:00
89,6,13,38,2023/01/12 07:30,2023/01/13 13:30
90,10,11,50,2023/03/08 03:00,2023/03/09 17:00
91,1,16,9,2023/02/09 21:00,2023/02/12 10:00
92,3,69,79,2023/01/18 15:30,2023/01/20 23:30
93,4,16,95,2023/02/28 00:30,2023/03/03 06:30
94,6,2,26,2023/03/01 13:00,2023/03/04 06:00
95,5,31,86,2023/01/11 14:00,2023/01/12 01:00
96,9,7,43,2023/02/22 16:00,2023/02/25 19:00
97,3,54,34,2023/01/20 15:30,2023/01/23 16:30
98,5,11,96,2023/03/12 22:00,2023/03/16 06:00
99,8,68,98,2023/03/11 17:30,2023/03/13 12:30
100,10,3,94,2023/01/01 06:00,2023/01/01 12:00
101,3,15,84,2023/03/22 23:30,2023/03/25 02:30
102,6,1,98,2023/01/28 14:00,2023/01/31 07:00
103,10,43,45,2023/03/26 21:00,2023/03/27 13:00
104,8,16,95,2023/01/29 15:30,2023/02/02 07:30
105,10,8,90,2023/03/04 00:00,2023/03/05 10:00
106,3,24,69,2023/03/22 10:00,2023/03/24 13:00
107,3,9,45,2023/03/06 00:00,2023/03/09 21:00
108,2,6,80,2023/02/23 11:30,2023/02/25 13:30
109,7,22,60,2023/04/06 03:00,2023/04/06 23:00
110,9,21,75,2023/03/28 14:00,2023/03/30 10:00
111,6,8,92,2023/03/27 10:30,2023/03/29 05:30
112,4,10,28,2023/02/12 16:30,2023/02/14 12:30
113,1,13,87,2023/03/22 00:30,2023/03/22 06:30
114,4,36,8,2023/01/26 10:30,2023/01/30 03:30
115,2,63,92,2023/04/02 05:00,2023/04/05 02:00
116,10,2,98,2023/03/05 08:30,2023/03/06 13:30
117,5,5,83,2023/02/07 19:30,2023/02/08 02:30
118,9,48,25,2023/01/29 06:00,2023/02/02 01:00
119,8,64,95,2023/03/30 03:30,2023/03/31 07:30
120,7,19,88,2023/03/10 18:30,2023/03/11 21:30
121,5,51,14,2023/03/10 11:00,2023/03/12 09:00
122,6,38,18,2023/01/31 12:00,2023/02/03 02:00
123,1,19,13,2023/03/21 13:00,2023/03/22 20:00
124,10,44,38,2023/01/09 15:00,2023/01/12 11:00
125,4,17,31,2023/03/18 10:00,2023/03/21 07:00
126,3,30,53,2023/03/29 02:30,2023/04/01 15:30
127,9,53,99,2023/03/23 07:30,2023/03/26 09:30
128,10,17,87,2023/01/11 10:00,2023/01/13 05:00
129,7,22,93,2023/01/20 09:30,2023/01/21 19:30
130,5,67,90,2023/03/17 07:30,2023/03/19 04:30
131,1,69,50,2023/03/07 21:30,2023/03/11 20:30
132,9,14,95,2023/03/30 15:30,2023/04/02 09:30
133,1,17,83,2023/03/22 00:00,2023/03/23 15:00
134,10,26,53,2023/04/09 07:00,2023/04/10 23:00
135,7,71,51,2023/01/24 08:00,2023/01/25 12:00
136,7,8,82,2023/01/19 02:30,2023/01/19 11:30
137,10,50,83,2023/03/05 06:30,2023/03/06 18:30
138,4,5,60,2023/02/16 15:30,2023/02/19 00:30
139,7,66,95,2023/04/05 15:00,2023/04/09 07:00
140,3,96,46,2023/03/18 19:30,2023/03/20 10:30
141,2,22,87,2023/04/10 05:00,2023/04/10 20:00
142,1,84,78,2023/01/25 18:30,2023/01/27 07:30
143,5,63,98,2023/01/12 04:30,2023/01/12 12:30
144,2,25,62,2023/02/12 13:30,2023/02/14 00:30
145,10,76,49,2023/02/13 23:30,2023/02/17 02:30
146,4,18,22,2023/02/19 07:30,2023/02/20 23:30
147,10,24,57,2023/01/15 05:00,2023/01/16 03:00
148,9,18,35,2023/01/14 19:00,2023/01/16 10:00
149,4,17,98,2023/03/25 08:00,2023/03/25 14:00
150,4,57,10,2023/01/04 17:00,2023/01/07 09:00
151,5,9,26,2023/04/03 10:00,2023/04/04 22:00
152,7,15,70,2023/02/15 10:30,2023/02/19 06:30
153,4,12,85,2023/03/15 19:30,2023/03/18 10:30
154,10,11,82,2023/04/02 20:30,2023/04/05 04:30
155,1,66,95,2023/02/17 10:00,2023/02/17 15:00
156,3,73,78,2023/02/09 18:00,2023/02/10 16:00
157,10,22,27,2023/01/15 22:30,2023/01/17 07:30
158,9,21,96,2023/01/02 06:30,2023/01/03 20:30
159,3,100,83,2023/01/27 14:30,2023/01/31 07:30
160,9,61,42,2023/02/15 00:00,2023/02/16 20:00
161,6,15,74,2023/02/21 18:30,2023/02/22 09:30
162,9,3,78,2023/03/30 23:30,2023/03/31 02:30
163,6,25,86,2023/03/21 22:00,2023/03/25 09:00
164,9,12,84,2023/03/09 00:00,2023/03/12 07:00
165,2,45,78,2023/02/08 03:30,2023/02/09 21:30
166,4,15,59,2023/03/10 11:30,2023/03/11 09:30
167,4,19,78,2023/01/15 14:00,2023/01/17 17:00
168,5,29,28,2023/02/07 01:00,2023/02/07 22:00
169,4,20,37,2023/01/19 16:00,2023/01/22 06:00
170,10,28,86,2023/04/06 13:00,2023/04/09 12:00
171,6,7,17,2023/02/01 18:30,2023/02/02 02:30
172,4,15,77,2023/03/19 00:00,2023/03/21 17:00
173,2,80,61,2023/02/22 16:30,2023/02/24 11:30
174,7,3,86,2023/01/25 15:00,2023/01/29 06:00
175,4,1,97,2023/03/23 07:00,2023/03/24 12:00
176,7,26,88,2023/02/17 02:00,2023/02/18 13:00
177,8,23,35,2023/02/25 04:30,2023/02/27 03:30
178,6,22,43,2023/01/08 04:00,2023/01/09 06:00
179,2,13,55,2023/03/06 15:00,2023/03/08 09:00
180,8,51,87,2023/02/19 16:30,2023/02/21 22:30
181,10,7,79,2023/03/10 06:00,2023/03/12 09:00
182,6,2,94,2023/02/16 13:00,2023/02/19 17:00
183,8,97,83,2023/02/02 12:00,2023/02/05 15:00
184,9,32,79,2023/03/05 17:30,2023/03/09 09:30
185,7,25,80,2023/03/19 17:30,2023/03/22 04:30
186,8,2,3,2023/04/04 20:00,2023/04/06 11:00
187,8,17,78,2023/03/13 00:00,2023/03/15 16:00
188,4,12,68,2023/04/03 07:00,2023/04/07 00:00
189,2,22,46,2023/02/14 18:00,2023/02/15 12:00
190,5,24,97,2023/02/11 10:00,2023/02/11 17:00
191,5,66,73,2023/02/20 09:00,2023/02/23 17:00
192,5,8,30,2023/02/26 03:00,2023/02/27 07:00
193,9,16,84,2023/03/03 12:30,2023/03/05 08:30
194,1,9,96,2023/02/08 09:00,2023/02/09 17:00
195,8,61,96,2023/03/30 05:00,2023/03/30 11:00
196,4,41,85,2023/02/08 12:30,2023/02/11 13:30
197,3,98,76,2023/01/13 00:30,2023/01/13 07:30
198,2,44,83,2023/02/05 07:00,2023/02/05 10:00
199,1,17,87,2023/02/20 04:30,2023/02/22 06:30
200,10,17,99,2023/02/16 06:30,2023/02/18 17:30
201,3,97,91,2023/01/25 15:00,2023/01/28 14:00
202,3,58,15,2023/02/25 18:00,2023/03/01 14:00
203,8,26,100,2023/04/08 05:30,2023/04/09 23:30
204,2,20,91,2023/03/29 02:30,2023/03/31 04:30
205,6,4,59,2023/02/04 07:30,2023/02/05 12:30
206,5,2,23,2023/01/15 03:30,2023/01/15 22:30
207,10,42,80,2023/02/16 11:00,2023/02/18 19:00
208,8,2,91,2023/02/07 10:30,2023/02/09 02:30
209,2,9,78,2023/03/23 13:00,2023/03/26 20:00
210,1,22,81,2023/03/15 16:30,2023/03/18 16:30
211,7,100,86,2023/02/14 19:30,2023/02/15 19:30
212,4,18,65,2023/03/22 01:00,2023/03/25 14:00
213,9,13,58,2023/03/13 14:30,2023/03/17 03:30
214,1,16,7,2023/02/02 19:30,2023/02/05 03:30
215,7,76,89,2023/03/03 03:30,2023/03/06 17:30
216,9,16,69,2023/02/16 07:00,2023/02/17 20:00
217,6,20,58,2023/04/07 19:30,2023/04/08 11:30
218,1,49,6,2023/02/12 08:30,2023/02/14 13:30
219,4,76,70,2023/01/27 16:30,2023/01/30 14:30
220,7,3,73,2023/01/09 21:30,2023/01/11 16:30
221,7,29,100,2023/03/26 00:30,2023/03/26 03:30
222,4,70,88,2023/01/31 22:00,2023/02/04 03:00
223,8,100,81,2023/03/14 16:00,2023/03/18 12:00
224,10,37,85,2023/01/03 10:00,2023/01/03 17:00
225,9,6,81,2023/03/15 07:00,2023/03/18 15:00
226,5,21,78,2023/01/19 07:00,2023/01/23 02:00
227,10,61,95,2023/02/02 19:00,2023/02/06 19:00
228,7,1,79,2023/01/24 06:00,2023/01/24 16:00
229,1,90,83,2023/02/21 23:30,2023/02/25 00:30
230,9,61,82,2023/01/28 10:30,2023/01/31 02:30
231,8,22,3,2023/03/01 15:30,2023/03/03 19:30
232,8,3,97,2023/03/01 06:00,2023/03/04 00:00
233,9,23,100,2023/02/07 01:30,2023/02/08 01:30
234,10,37,97,2023/02/23 20:30,2023/02/26 05:30
235,1,95,32,2023/03/02 01:30,2023/03/05 10:30
236,5,10,92,2023/02/19 13:30,2023/02/20 23:30
237,7,77,96,2023/01/14 05:00,2023/01/16 23:00
238,10,4,64,2023/03/06 18:30,2023/03/10 02:30
239,4,83,86,2023/02/25 04:00,2023/02/26 10:00
240,7,65,91,2023/02/08 19:00,2023/02/11 22:00
241,1,40,98,2023/01/29 05:00,2023/02/01 11:00
242,1,34,31,2023/04/09 20:00,2023/04/10 22:00
243,5,4,62,2023/01/23 06:00,2023/01/24 18:00
244,7,61,54,2023/03/30 21:30,2023/04/02 10:30
245,6,38,90,2023/03/31 08:30,2023/04/01 11:30
246,1,98,92,2023/01/11 23:00,2023/01/12 01:00
247,10,6,1,2023/01/28 13:00,2023/01/29 19:00
248,9,18,99,2023/01/06 19:00,2023/01/08 18:00
249,10,76,47,2023/01/20 10:30,2023/01/22 23:30
250,10,2,38,2023/02/06 18:00,2023/02/09 23:00
251,6,67,28,2023/01/19 17:30,2023/01/21 23:30
252,10,24,84,2023/02/14 05:30,2023/02/15 18:30
253,10,34,45,2023/03/27 04:30,2023/03/27 08:30
254,8,2,81,2023/01/18 13:30,2023/01/20 03:30
255,5,16,100,2023/01/11 15:00,2023/01/13 08:00
256,7,60,98,2023/02/26 04:30,2023/02/28 15:30
257,5,51,3,2023/03/30 23:30,2023/03/31 08:30
258,5,22,83,2023/02/12 11:00,2023/02/14 14:00
259,10,11,92,2023/01/14 17:00,2023/01/16 20:00
