n_S,n_C,n_L,n_K,n_D,B
30,200,5,800,30,80000
==========
Car ID,Level,Initial station
Car level,Hour rate
1,100
2,200
3,400
4,800
5,1600
==========
Order ID,Level,Pick-up station,Return station,Pick-up time,Return time
1,5,25,30,2023/01/21 23:30,2023/01/25 00:30
2,1,4,14,2023/01/26 17:30,2023/01/28 16:30
3,5,20,27,2023/01/20 16:00,2023/01/23 12:00
4,5,21,18,2023/01/06 20:30,2023/01/10 10:30
5,4,29,15,2023/01/03 06:00,2023/01/04 06:00
6,3,4,26,2023/01/03 23:30,2023/01/04 07:30
7,5,3,28,2023/01/26 18:30,2023/01/30 01:30
8,4,5,17,2023/01/28 05:00,2023/01/29 18:00
9,1,7,29,2023/01/19 01:30,2023/01/21 00:30
10,2,14,10,2023/01/05 20:30,2023/01/06 20:30
11,5,4,30,2023/01/11 09:30,2023/01/12 04:30
12,2,7,28,2023/01/06 16:00,2023/01/07 11:00
13,5,17,29,2023/01/24 12:00,2023/01/24 16:00
14,1,5,27,2023/01/16 01:00,2023/01/17 13:00
15,4,2,28,2023/01/19 00:30,2023/01/22 19:30
16,3,7,25,2023/01/16 13:00,2023/01/16 18:00
17,1,9,19,2023/01/26 14:30,2023/01/27 01:30
18,3,1,24,2023/01/07 08:30,2023/01/08 03:30
19,3,1,29,2023/01/06 16:00,2023/01/07 01:00
20,1,4,28,2023/01/03 08:30,2023/01/03 16:30
21,5,2,24,2023/01/21 20:00,2023/01/23 11:00
22,1,6,27,2023/01/29 11:00,2023/01/30 20:00
23,4,5,29,2023/01/04 18:00,2023/01/05 14:00
24,3,2,29,2023/01/21 08:30,2023/01/22 07:30
25,5,5,6,2023/01/30 04:30,2023/01/30 07:30
26,1,2,29,2023/01/08 03:30,2023/01/09 22:30
27,4,24,6,2023/01/19 12:00,2023/01/21 20:00
28,5,1,30,2023/01/06 10:30,2023/01/06 14:30
29,1,26,6,2023/01/19 13:30,2023/01/23 06:30
30,2,7,24,2023/01/06 05:00,2023/01/08 02:00
31,3,20,18,2023/01/19 02:30,2023/01/19 13:30
32,3,3,6,2023/01/14 16:30,2023/01/14 19:30
33,1,22,27,2023/01/07 05:00,2023/01/10 06:00
34,4,1,23,2023/01/25 03:30,2023/01/27 14:30
35,2,7,20,2023/01/08 00:00,2023/01/09 04:00
36,2,6,30,2023/01/15 00:00,2023/01/18 12:00
37,3,1,25,2023/01/20 09:30,2023/01/24 05:30
38,1,18,23,2023/01/10 00:30,2023/01/10 05:30
39,5,1,10,2023/01/11 02:00,2023/01/12 07:00
40,5,5,19,2023/01/16 13:00,2023/01/19 08:00
41,5,15,18,2023/01/02 17:00,2023/01/04 04:00
42,3,1,25,2023/01/25 04:00,2023/01/25 08:00
43,2,6,27,2023/01/13 13:30,2023/01/14 20:30
44,2,5,26,2023/01/19 03:00,2023/01/23 02:00
45,5,4,28,2023/01/30 04:00,2023/01/30 08:00
46,3,1,23,2023/01/15 13:30,2023/01/17 00:30
47,3,4,27,2023/01/07 19:30,2023/01/11 08:30
48,4,6,11,2023/01/02 03:30,2023/01/02 04:30
49,2,10,23,2023/01/12 09:30,2023/01/14 15:30
50,1,6,30,2023/01/09 22:00,2023/01/13 22:00
51,2,18,29,2023/01/04 21:30,2023/01/08 06:30
52,4,6,23,2023/01/18 04:30,2023/01/21 02:30
53,2,4,16,2023/01/09 22:00,2023/01/12 05:00
54,4,4,30,2023/01/15 07:00,2023/01/19 02:00
55,1,7,24,2023/01/10 23:30,2023/01/12 06:30
56,3,4,22,2023/01/21 05:30,2023/01/24 21:30
57,2,4,27,2023/01/04 01:00,2023/01/05 07:00
58,2,4,25,2023/01/16 05:00,2023/01/19 22:00
59,5,4,14,2023/01/22 04:30,2023/01/23 05:30
60,3,6,27,2023/01/19 01:30,2023/01/19 02:30
61,1,21,30,2023/01/08 20:30,2023/01/09 04:30
62,2,7,15,2023/01/23 02:00,2023/01/26 02:00
63,3,7,10,2023/01/15 10:00,2023/01/16 05:00
64,4,4,1,2023/01/07 09:00,2023/01/08 20:00
65,3,1,26,2023/01/19 13:30,2023/01/21 04:30
66,5,6,20,2023/01/06 22:00,2023/01/08 19:00
67,2,6,25,2023/01/03 07:00,2023/01/05 06:00
68,1,5,26,2023/01/04 23:30,2023/01/07 17:30
69,3,1,1,2023/01/29 09:00,2023/01/30 23:00
70,4,3,28,2023/01/12 22:00,2023/01/13 07:00
71,2,25,19,2023/01/17 02:30,2023/01/18 02:30
72,5,4,24,2023/01/12 23:30,2023/01/16 13:30
73,4,4,24,2023/01/29 19:30,2023/01/30 22:30
74,2,1,7,2023/01/30 18:30,2023/01/30 19:30
75,4,26,30,2023/01/04 14:30,2023/01/06 03:30
76,4,7,6,2023/01/28 08:00,2023/01/28 13:00
77,4,20,30,2023/01/12 13:00,2023/01/15 11:00
78,4,5,29,2023/01/12 20:00,2023/01/16 05:00
79,3,13,27,2023/01/10 15:00,2023/01/11 10:00
80,1,20,24,2023/01/17 10:00,2023/01/17 22:00
81,2,7,28,2023/01/06 11:00,2023/01/09 10:00
82,1,7,21,2023/01/11 03:30,2023/01/12 02:30
83,4,8,30,2023/01/26 01:00,2023/01/28 21:00
84,5,1,24,2023/01/24 17:30,2023/01/26 15:30
85,3,4,30,2023/01/30 09:00,2023/01/30 14:00
86,5,8,29,2023/01/05 18:00,2023/01/09 09:00
87,1,7,15,2023/01/03 08:30,2023/01/06 06:30
88,4,17,26,2023/01/04 18:30,2023/01/07 14:30
89,4,1,25,2023/01/06 12:00,2023/01/09 08:00
90,5,14,29,2023/01/06 19:00,2023/01/09 03:00
91,2,30,10,2023/01/03 00:00,2023/01/04 06:00
92,5,3,25,2023/01/19 08:30,2023/01/21 16:30
93,3,26,30,2023/01/13 14:30,2023/01/15 10:30
94,4,1,17,2023/01/20 17:00,2023/01/24 07:00
95,1,5,23,2023/01/11 17:30,2023/01/14 14:30
96,1,3,25,2023/01/12 17:30,2023/01/13 01:30
97,2,5,12,2023/01/13 15:30,2023/01/15 14:30
98,4,2,29,2023/01/15 02:00,2023/01/18 23:00
99,5,2,28,2023/01/22 04:30,2023/01/24 09:30
100,3,7,26,2023/01/16 17:00,2023/01/19 07:00
101,3,7,29,2023/01/14 04:30,2023/01/14 09:30
102,5,4,29,2023/01/23 09:00,2023/01/24 22:00
103,1,20,27,2023/01/03 04:00,2023/01/07 01:00
104,2,3,1,2023/01/25 05:30,2023/01/26 13:30
105,4,2,27,2023/01/10 20:30,2023/01/11 08:30
106,3,4,10,2023/01/09 22:00,2023/01/12 02:00
107,1,2,24,2023/01/16 17:00,2023/01/19 17:00
108,2,16,29,2023/01/01 14:30,2023/01/02 07:30
109,2,5,25,2023/01/27 21:00,2023/01/28 23:00
110,1,3,9,2023/01/17 22:00,2023/01/21 00:00
111,3,7,22,2023/01/11 19:00,2023/01/14 20:00
112,1,9,21,2023/01/22 21:30,2023/01/26 09:30
113,3,5,28,2023/01/11 10:00,2023/01/12 22:00
114,4,3,30,2023/01/30 06:00,2023/01/30 17:00
115,4,7,25,2023/01/09 17:00,2023/01/11 04:00
116,4,15,30,2023/01/07 16:00,2023/01/08 04:00
117,2,5,28,2023/01/08 23:00,2023/01/11 03:00
118,4,1,22,2023/01/07 13:00,2023/01/10 00:00
119,3,4,24,2023/01/28 16:30,2023/01/30 21:30
120,1,14,27,2023/01/22 18:30,2023/01/22 19:30
121,3,27,24,2023/01/21 23:30,2023/01/24 07:30
122,5,8,26,2023/01/13 07:00,2023/01/15 02:00
123,1,7,23,2023/01/11 15:30,2023/01/13 10:30
124,5,16,18,2023/01/10 10:00,2023/01/11 19:00
125,5,5,30,2023/01/06 08:30,2023/01/08 04:30
126,2,13,25,2023/01/04 00:30,2023/01/05 06:30
127,1,20,10,2023/01/23 07:30,2023/01/25 10:30
128,2,2,27,2023/01/01 23:30,2023/01/04 09:30
129,4,3,23,2023/01/08 03:30,2023/01/10 18:30
130,5,6,18,2023/01/24 17:30,2023/01/26 13:30
131,3,2,28,2023/01/14 17:00,2023/01/15 06:00
132,4,27,28,2023/01/11 04:00,2023/01/13 08:00
133,1,16,23,2023/01/18 16:30,2023/01/18 18:30
134,1,1,23,2023/01/13 04:00,2023/01/15 04:00
135,5,27,29,2023/01/09 07:30,2023/01/13 07:30
136,3,6,6,2023/01/26 22:00,2023/01/27 00:00
137,1,27,23,2023/01/16 22:30,2023/01/18 11:30
138,2,7,26,2023/01/19 06:00,2023/01/19 11:00
139,2,6,22,2023/01/08 12:00,2023/01/10 00:00
140,1,6,11,2023/01/18 01:30,2023/01/19 15:30
141,3,21,12,2023/01/13 06:00,2023/01/17 03:00
142,4,30,19,2023/01/15 10:00,2023/01/18 03:00
143,5,5,29,2023/01/22 01:00,2023/01/22 11:00
144,1,28,11,2023/01/09 01:30,2023/01/09 20:30
145,1,13,6,2023/01/28 14:30,2023/01/30 04:30
146,1,21,17,2023/01/14 02:00,2023/01/16 14:00
147,4,1,26,2023/01/03 15:00,2023/01/03 20:00
148,1,6,24,2023/01/28 16:30,2023/01/29 00:30
149,3,29,21,2023/01/16 17:30,2023/01/19 00:30
150,5,6,25,2023/01/07 22:30,2023/01/08 18:30
151,2,14,30,2023/01/15 17:30,2023/01/18 11:30
152,4,1,28,2023/01/10 22:00,2023/01/13 09:00
153,5,6,15,2023/01/03 05:30,2023/01/04 16:30
154,1,20,25,2023/01/28 16:30,2023/01/29 01:30
155,5,9,7,2023/01/05 16:30,2023/01/07 09:30
156,3,18,24,2023/01/21 10:30,2023/01/22 03:30
157,1,5,25,2023/01/24 19:00,2023/01/27 22:00
158,5,1,25,2023/01/05 03:30,2023/01/07 20:30
159,2,27,30,2023/01/18 09:30,2023/01/20 17:30
160,3,4,8,2023/01/09 11:30,2023/01/09 14:30
161,5,8,10,2023/01/17 16:30,2023/01/21 10:30
162,1,24,17,2023/01/29 05:00,2023/01/29 08:00
163,1,1,23,2023/01/02 15:30,2023/01/04 20:30
164,3,12,30,2023/01/23 23:00,2023/01/27 22:00
165,4,8,30,2023/01/09 16:30,2023/01/12 22:30
166,5,1,24,2023/01/06 11:00,2023/01/08 06:00
167,5,4,8,2023/01/08 18:00,2023/01/09 18:00
168,1,7,27,2023/01/05 11:30,2023/01/09 09:30
169,4,7,25,2023/01/09 05:30,2023/01/10 02:30
170,3,26,13,2023/01/21 02:30,2023/01/22 20:30
171,1,6,24,2023/01/21 00:00,2023/01/23 10:00
172,3,4,24,2023/01/24 02:30,2023/01/26 12:30
173,2,5,28,2023/01/23 00:30,2023/01/26 01:30
174,2,13,26,2023/01/18 06:30,2023/01/20 18:30
175,4,24,25,2023/01/24 17:00,2023/01/25 04:00
176,5,23,30,2023/01/30 07:00,2023/01/30 14:00
177,4,28,7,2023/01/29 10:00,2023/01/30 09:00
178,1,16,13,2023/01/27 21:30,2023/01/28 14:30
179,4,22,30,2023/01/15 12:00,2023/01/19 01:00
180,5,1,19,2023/01/28 20:30,2023/01/29 20:30
181,5,1,3,2023/01/06 10:30,2023/01/10 01:30
182,1,7,30,2023/01/23 01:00,2023/01/23 08:00
183,2,15,30,2023/01/14 13:30,2023/01/15 11:30
184,3,19,23,2023/01/28 04:00,2023/01/29 18:00
185,4,1,17,2023/01/20 18:00,2023/01/21 07:00
186,4,5,15,2023/01/19 05:30,2023/01/19 06:30
187,5,2,29,2023/01/28 05:00,2023/01/29 05:00
188,1,2,11,2023/01/29 03:30,2023/01/30 08:30
189,2,29,20,2023/01/17 21:30,2023/01/20 11:30
190,5,6,29,2023/01/20 09:30,2023/01/23 13:30
191,1,3,12,2023/01/23 16:00,2023/01/24 08:00
192,3,7,24,2023/01/29 15:30,2023/01/30 02:30
193,5,10,26,2023/01/06 13:00,2023/01/09 23:00
194,1,1,7,2023/01/11 13:30,2023/01/12 00:30
195,1,5,10,2023/01/14 22:30,2023/01/15 16:30
196,4,6,29,2023/01/07 10:30,2023/01/08 18:30
197,2,9,28,2023/01/19 08:00,2023/01/21 11:00
198,1,7,20,2023/01/29 22:00,2023/01/30 08:00
199,4,5,26,2023/01/30 13:00,2023/01/31 00:00
200,2,10,8,2023/01/12 21:00,2023/01/12 22:00
201,4,30,2,2023/01/15 05:00,2023/01/16 09:00
202,2,27,22,2023/01/21 17:30,2023/01/25 03:30
203,4,3,30,2023/01/09 16:30,2023/01/12 03:30
204,4,6,28,2023/01/06 12:00,2023/01/07 00:00
205,5,1,26,2023/01/24 07:30,2023/01/26 01:30
206,1,4,20,2023/01/26 13:00,2023/01/29 00:00
207,1,2,23,2023/01/27 01:30,2023/01/27 13:30
208,2,3,27,2023/01/28 19:00,2023/01/30 20:00
209,3,2,23,2023/01/22 22:00,2023/01/23 03:00
210,4,5,26,2023/01/15 14:30,2023/01/17 20:30
211,3,7,26,2023/01/06 22:30,2023/01/07 02:30
212,5,13,29,2023/01/18 15:00,2023/01/22 11:00
213,5,15,18,2023/01/09 22:30,2023/01/11 16:30
214,4,2,18,2023/01/17 06:30,2023/01/19 20:30
215,5,8,15,2023/01/16 16:30,2023/01/20 07:30
216,4,23,14,2023/01/20 12:00,2023/01/23 23:00
217,4,7,18,2023/01/10 19:30,2023/01/12 14:30
218,3,6,29,2023/01/05 13:00,2023/01/09 11:00
219,5,2,17,2023/01/28 13:30,2023/01/28 18:30
220,4,5,10,2023/01/22 02:00,2023/01/22 05:00
221,1,6,7,2023/01/16 20:30,2023/01/17 04:30
222,1,3,25,2023/01/16 01:30,2023/01/18 20:30
223,3,20,25,2023/01/27 07:00,2023/01/30 19:00
224,2,1,23,2023/01/04 22:00,2023/01/07 13:00
225,2,5,29,2023/01/23 22:00,2023/01/24 07:00
226,3,1,26,2023/01/02 18:00,2023/01/03 03:00
227,3,6,1,2023/01/12 07:30,2023/01/13 06:30
228,1,23,20,2023/01/30 07:30,2023/01/30 17:30
229,3,3,3,2023/01/30 16:00,2023/01/30 22:00
230,5,9,28,2023/01/25 22:30,2023/01/26 15:30
231,4,6,29,2023/01/14 13:00,2023/01/17 11:00
232,4,23,22,2023/01/05 09:30,2023/01/08 10:30
233,2,4,23,2023/01/05 04:00,2023/01/08 05:00
234,4,21,29,2023/01/21 00:00,2023/01/21 07:00
235,3,1,10,2023/01/10 15:30,2023/01/11 18:30
236,5,22,21,2023/01/22 08:30,2023/01/24 20:30
237,1,1,28,2023/01/17 04:00,2023/01/18 22:00
238,3,3,30,2023/01/27 01:30,2023/01/28 21:30
239,4,20,21,2023/01/05 17:30,2023/01/09 16:30
240,1,6,8,2023/01/06 15:30,2023/01/07 13:30
241,4,6,1,2023/01/01 21:00,2023/01/05 20:00
242,1,15,29,2023/01/20 14:00,2023/01/24 14:00
243,1,12,26,2023/01/16 06:30,2023/01/19 23:30
244,4,1,2,2023/01/18 21:00,2023/01/18 23:00
245,4,5,29,2023/01/08 03:00,2023/01/10 10:00
246,3,6,23,2023/01/22 09:00,2023/01/24 17:00
247,4,11,28,2023/01/15 10:30,2023/01/17 09:30
248,5,22,23,2023/01/26 23:30,2023/01/30 00:30
249,2,13,15,2023/01/18 22:30,2023/01/21 00:30
250,4,26,28,2023/01/14 20:30,2023/01/15 07:30
251,4,15,15,2023/01/01 10:00,2023/01/01 14:00
252,2,5,23,2023/01/27 02:30,2023/01/27 21:30
253,4,3,11,2023/01/14 14:00,2023/01/18 07:00
254,1,7,18,2023/01/27 21:30,2023/01/29 12:30
255,2,6,8,2023/01/27 21:00,2023/01/28 08:00
256,4,5,18,2023/01/05 17:00,2023/01/08 07:00
257,4,2,25,2023/01/17 13:00,2023/01/18 08:00
258,4,2,26,2023/01/06 02:00,2023/01/07 20:00
259,5,4,29,2023/01/15 02:00,2023/01/18 04:00
260,3,4,27,2023/01/23 11:30,2023/01/26 14:30
261,5,30,2,2023/01/13 22:00,2023/01/14 15:00
262,5,26,24,2023/01/14 09:00,2023/01/14 18:00
263,3,5,23,2023/01/26 14:30,2023/01/30 12:30
264,3,3,26,2023/01/19 04:30,2023/01/19 05:30
265,4,23,5,2023/01/30 01:00,2023/01/30 06:00
266,2,3,5,2023/01/28 11:00,2023/01/30 21:00
267,5,4,24,2023/01/05 02:00,2023/01/08 17:00
268,5,20,24,2023/01/25 02:00,2023/01/25 09:00
269,3,13,26,2023/01/11 19:00,2023/01/13 17:00
270,1,7,30,2023/01/20 01:00,2023/01/22 19:00
271,2,3,23,2023/01/26 02:30,2023/01/27 04:30
272,5,7,12,2023/01/02 04:00,2023/01/02 14:00
273,3,3,17,2023/01/29 09:00,2023/01/30 08:00
274,2,5,17,2023/01/10 02:00,2023/01/11 12:00
275,3,3,13,2023/01/11 17:00,2023/01/15 06:00
276,5,5,17,2023/01/12 01:30,2023/01/12 07:30
277,4,12,30,2023/01/10 16:30,2023/01/14 01:30
278,1,2,19,2023/01/11 14:30,2023/01/14 16:30
279,3,5,24,2023/01/20 15:00,2023/01/21 17:00
280,2,6,27,2023/01/26 07:00,2023/01/29 14:00
281,1,10,29,2023/01/24 02:00,2023/01/27 14:00
282,1,6,10,2023/01/04 06:30,2023/01/06 14:30
283,2,1,29,2023/01/11 06:00,2023/01/12 22:00
284,2,22,12,2023/01/28 19:30,2023/01/30 15:30
285,4,3,30,2023/01/06 11:00,2023/01/07 06:00
286,1,28,23,2023/01/14 07:30,2023/01/16 13:30
287,4,7,28,2023/01/03 12:00,2023/01/03 21:00
288,4,3,23,2023/01/29 07:00,2023/01/30 01:00
289,3,3,28,2023/01/12 14:00,2023/01/14 07:00
290,5,2,21,2023/01/18 08:30,2023/01/21 06:30
291,3,3,30,2023/01/02 01:30,2023/01/02 06:30
292,3,2,26,2023/01/08 03:30,2023/01/09 01:30
293,5,13,28,2023/01/19 21:00,2023/01/22 01:00
294,1,7,26,2023/01/19 18:00,2023/01/20 07:00
295,1,29,24,2023/01/16 20:30,2023/01/17 06:30
296,2,5,29,2023/01/24 01:30,2023/01/24 18:30
297,3,5,9,2023/01/05 02:00,2023/01/07 04:00
298,5,9,30,2023/01/27 15:30,2023/01/29 12:30
299,5,3,29,2023/01/24 21:30,2023/01/26 21:30
300,2,1,22,2023/01/19 16:00,2023/01/22 19:00
301,3,2,29,2023/01/18 17:30,2023/01/21 23:30
302,3,25,21,2023/01/19 00:30,2023/01/22 06:30
303,3,18,11,2023/01/05 14:00,2023/01/05 18:00
304,2,10,26,2023/01/23 07:00,2023/01/25 04:00
305,2,28,30,2023/01/20 11:30,2023/01/23 19:30
306,4,4,24,2023/01/06 15:00,2023/01/08 03:00
307,4,6,10,2023/01/23 10:30,2023/01/23 20:30
308,2,27,14,2023/01/25 16:00,2023/01/25 20:00
309,4,1,23,2023/01/29 05:30,2023/01/29 15:30
310,5,2,28,2023/01/17 21:00,2023/01/20 13:00
311,1,3,20,2023/01/15 06:00,2023/01/15 07:00
312,2,2,14,2023/01/09 13:30,2023/01/12 17:30
313,5,4,13,2023/01/10 19:00,2023/01/13 16:00
314,3,7,3,2023/01/19 01:00,2023/01/22 18:00
315,3,6,19,2023/01/25 15:00,2023/01/27 01:00
316,2,2,29,2023/01/09 16:00,2023/01/10 22:00
317,1,4,24,2023/01/06 02:00,2023/01/08 04:00
318,4,14,26,2023/01/28 08:00,2023/01/29 20:00
319,5,3,28,2023/01/24 18:00,2023/01/24 23:00
320,5,4,25,2023/01/03 01:00,2023/01/03 09:00
321,3,7,1,2023/01/21 08:00,2023/01/24 00:00
322,4,2,30,2023/01/23 23:00,2023/01/26 19:00
323,2,9,8,2023/01/12 07:00,2023/01/16 07:00
324,3,6,20,2023/01/03 10:00,2023/01/06 09:00
325,4,13,30,2023/01/16 21:00,2023/01/18 22:00
326,2,18,15,2023/01/09 03:30,2023/01/12 10:30
327,4,5,25,2023/01/21 04:00,2023/01/22 02:00
328,3,26,30,2023/01/15 07:30,2023/01/15 16:30
329,2,5,22,2023/01/11 20:00,2023/01/14 08:00
330,5,1,5,2023/01/10 12:00,2023/01/14 07:00
331,5,5,6,2023/01/13 06:30,2023/01/13 09:30
332,4,7,23,2023/01/16 23:30,2023/01/18 12:30
333,5,3,26,2023/01/22 21:00,2023/01/26 21:00
334,2,18,28,2023/01/24 23:30,2023/01/28 21:30
335,5,4,7,2023/01/04 09:00,2023/01/07 15:00
336,1,5,27,2023/01/01 13:30,2023/01/02 05:30
337,2,4,24,2023/01/18 15:30,2023/01/18 17:30
338,1,11,23,2023/01/10 16:00,2023/01/12 14:00
339,2,4,9,2023/01/01 23:00,2023/01/03 20:00
340,3,17,10,2023/01/27 18:30,2023/01/30 00:30
341,3,7,27,2023/01/23 13:30,2023/01/27 12:30
342,1,20,25,2023/01/09 04:30,2023/01/10 18:30
343,1,4,28,2023/01/09 17:00,2023/01/11 16:00
344,2,1,28,2023/01/15 04:00,2023/01/18 08:00
345,1,5,29,2023/01/09 23:00,2023/01/10 01:00
346,4,8,21,2023/01/23 04:30,2023/01/27 01:30
347,5,4,14,2023/01/29 11:00,2023/01/30 21:00
348,1,26,24,2023/01/29 04:30,2023/01/30 12:30
349,2,22,29,2023/01/19 06:00,2023/01/19 11:00
350,5,3,1,2023/01/06 23:00,2023/01/08 07:00
351,3,14,6,2023/01/19 06:00,2023/01/21 20:00
352,5,19,28,2023/01/03 06:30,2023/01/06 20:30
353,1,23,24,2023/01/13 08:00,2023/01/14 07:00
354,1,3,19,2023/01/05 23:00,2023/01/08 23:00
355,5,3,24,2023/01/20 07:00,2023/01/23 01:00
356,2,25,27,2023/01/28 22:00,2023/01/30 20:00
357,3,7,22,2023/01/02 04:00,2023/01/05 23:00
358,1,7,19,2023/01/19 05:30,2023/01/19 14:30
359,5,16,28,2023/01/17 19:30,2023/01/19 17:30
360,4,7,24,2023/01/21 23:30,2023/01/25 11:30
361,3,21,21,2023/01/09 01:00,2023/01/10 08:00
362,5,6,15,2023/01/26 08:30,2023/01/27 19:30
363,4,15,3,2023/01/20 14:30,2023/01/21 22:30
364,2,6,15,2023/01/21 07:30,2023/01/22 10:30
365,3,5,13,2023/01/27 07:00,2023/01/30 17:00
366,1,7,15,2023/01/01 16:30,2023/01/05 11:30
367,4,5,18,2023/01/16 09:00,2023/01/17 16:00
368,1,2,25,2023/01/02 21:00,2023/01/05 03:00
369,1,29,25,2023/01/05 01:30,2023/01/08 11:30
370,2,5,23,2023/01/07 03:00,2023/01/08 01:00
371,2,5,30,2023/01/02 07:30,2023/01/06 00:30
372,3,2,1,2023/01/25 18:30,2023/01/27 08:30
373,1,14,18,2023/01/20 14:30,2023/01/24 02:30
374,3,18,29,2023/01/23 13:00,2023/01/24 14:00
375,1,5,9,2023/01/13 06:00,2023/01/14 06:00
376,4,17,28,2023/01/08 06:30,2023/01/09 11:30
377,5,3,10,2023/01/05 17:30,2023/01/08 11:30
378,5,3,29,2023/01/29 18:30,2023/01/30 21:30
379,5,7,29,2023/01/19 23:30,2023/01/22 10:30
380,4,4,23,2023/01/08 00:30,2023/01/10 22:30
381,2,11,29,2023/01/20 11:30,2023/01/22 01:30
382,1,15,17,2023/01/09 10:30,2023/01/13 09:30
383,2,5,23,2023/01/10 11:30,2023/01/12 12:30
384,5,4,19,2023/01/10 18:30,2023/01/13 06:30
385,5,5,23,2023/01/14 05:00,2023/01/14 08:00
386,2,21,26,2023/01/25 12:30,2023/01/27 04:30
387,4,28,7,2023/01/05 03:30,2023/01/08 00:30
388,5,24,14,2023/01/02 16:00,2023/01/06 00:00
389,4,1,8,2023/01/27 23:30,2023/01/29 12:30
390,1,22,13,2023/01/07 18:00,2023/01/09 10:00
391,4,6,28,2023/01/27 00:30,2023/01/28 08:30
392,3,30,18,2023/01/12 04:30,2023/01/13 21:30
393,2,3,25,2023/01/11 23:30,2023/01/14 06:30
394,3,6,27,2023/01/24 01:30,2023/01/27 04:30
395,4,28,25,2023/01/15 16:00,2023/01/19 00:00
396,4,13,22,2023/01/07 14:00,2023/01/11 12:00
397,1,2,27,2023/01/06 01:30,2023/01/09 20:30
398,3,1,28,2023/01/22 04:30,2023/01/26 03:30
399,2,2,5,2023/01/19 12:00,2023/01/19 19:00
400,4,21,18,2023/01/15 01:00,2023/01/18 18:00
401,3,6,14,2023/01/24 11:00,2023/01/24 18:00
402,2,7,23,2023/01/15 07:30,2023/01/15 17:30
403,4,16,26,2023/01/21 13:30,2023/01/24 08:30
404,1,5,6,2023/01/24 18:30,2023/01/24 20:30
405,1,25,24,2023/01/20 18:30,2023/01/24 01:30
406,2,1,29,2023/01/15 15:30,2023/01/19 04:30
407,2,18,28,2023/01/17 10:00,2023/01/19 23:00
408,1,6,26,2023/01/02 13:30,2023/01/02 20:30
409,2,14,8,2023/01/05 00:30,2023/01/05 04:30
410,4,20,10,2023/01/08 01:30,2023/01/11 14:30
411,1,1,23,2023/01/10 14:00,2023/01/11 03:00
412,5,17,26,2023/01/08 23:00,2023/01/09 14:00
413,2,5,28,2023/01/02 20:00,2023/01/06 10:00
414,4,10,28,2023/01/14 02:30,2023/01/15 21:30
415,5,5,26,2023/01/18 14:30,2023/01/21 02:30
416,3,1,29,2023/01/24 10:00,2023/01/24 22:00
417,4,3,29,2023/01/12 15:30,2023/01/12 19:30
418,5,11,13,2023/01/26 12:00,2023/01/27 11:00
419,1,2,26,2023/01/16 03:30,2023/01/20 01:30
420,4,7,28,2023/01/03 07:30,2023/01/04 04:30
421,2,10,24,2023/01/19 20:00,2023/01/22 08:00
